Dataset,Radius,Turbines,Algorithm,Seed,Linear,Ideal,Cubic,IdealCubic,CubicCutout,IdealCubicCutout,GaussLoss004,GaussLoss0022,JensenLoss,MinSpacing,Feas5D,Feas6D
1,1000,8,DE,3,111394.02188491335,112365.89895787863,91702.32199194259,92850.69241538728,87499.54852040306,88406.46983346765,853.355823124235,1205.1661399504374,971.8770729652751,313.7697181289276,False,False
1,1000,8,DE,4,111336.18565171449,112365.89895787863,91637.4789966261,92850.69241538728,87436.93348586978,88406.46983346765,1177.8138013653224,2041.648569913872,1029.7133061641362,311.3724153946584,False,False
1,1000,8,DE,5,111323.00276406018,112365.89895787863,91625.36915071908,92850.69241538728,87409.06287199548,88406.46983346765,885.6838749320304,1157.868138163074,1042.8961938184511,352.4148323606637,False,False
1,1000,8,DE,6,111503.12102356966,112365.89895787863,91828.3303911619,92850.69241538728,87607.83563841539,88406.46983346765,1161.6792386485176,2171.2736914319394,862.7779343089642,357.43530609984674,False,False
1,1000,8,DE,7,111371.15781092558,112365.89895787863,91676.05056774,92850.69241538728,87471.72386350943,88406.46983346765,862.91911779152,1095.6218866358686,994.7411469530489,381.87573929887753,False,False
1,1000,8,DE,8,111871.68804655736,112365.89895787863,92266.33937923034,92850.69241538728,87945.0116835933,88406.46983346765,539.3773616204126,763.5959758350655,494.2109113212646,378.8009029719195,False,False
1,1000,8,DE,9,111040.68667928384,112365.89895787863,91286.79410494819,92850.69241538728,87154.69058644709,88406.46983346765,1423.9869469605765,2179.17220996978,1325.2122785947868,403.73527910413776,True,False
1,1000,8,DE,10,110954.38125517174,112365.89895787863,91181.53900860688,92850.69241538728,87085.40886029553,88406.46983346765,1855.080911593017,3361.7675406650815,1411.5177027068858,331.1627816078973,False,False
1,1000,8,DE,11,111533.17334296167,112365.89895787863,91864.9148772815,92850.69241538728,87629.8483454122,88406.46983346765,889.1047579567239,1427.443712074164,832.7256149169552,378.29992411262424,False,False
1,1000,8,DE,12,111751.01584887484,112365.89895787863,92129.82743928151,92850.69241538728,87816.34033880098,88406.46983346765,876.61038670782,926.682924900364,614.8831090037856,311.3287946503706,False,False
1,1000,8,DE,13,111009.09862284343,112365.89895787863,91243.03539632597,92850.69241538728,87148.22250455328,88406.46983346765,1051.0790228863334,1707.9393045476027,1356.8003350351937,324.96976556170284,False,False
1,1000,8,DE,14,111359.7398667591,112365.89895787863,91659.2108123462,92850.69241538728,87478.31223355746,88406.46983346765,884.07661211917,1022.705736183605,1006.1590911195235,362.3373137493469,False,False
1,1000,8,DE,15,111649.41024381829,112365.89895787863,92002.28805679093,92850.69241538728,87740.52380973808,88406.46983346765,795.728108745272,1193.584664192298,716.4887140603387,364.57806888822523,False,False
1,1000,8,DE,16,111428.35318791113,112365.89895787863,91740.22470760815,92850.69241538728,87536.34539446239,88406.46983346765,1153.2013376435789,2103.0852983862133,937.5457699675026,410.78955449782023,True,False
1,1000,8,DE,17,111195.79648501021,112365.89895787863,91461.836279132,92850.69241538728,87329.09693845054,88406.46983346765,1239.912147287192,1805.4993587584177,1170.1024728684133,477.24287920236003,True,True
1,1000,8,DE,18,111273.51690619327,112365.89895787863,91564.77580810676,92850.69241538728,87370.35932868547,88406.46983346765,928.8085877932899,1276.6794436424243,1092.3820516853593,326.2074906553774,False,False
1,1000,8,DE,19,111484.64255704501,112365.89895787863,91814.79516061397,92850.69241538728,87565.8100260838,88406.46983346765,1233.167708608642,2054.349269793238,881.2564008336194,320.3418431540241,False,False
1,1000,8,DE,20,111083.31629622268,112365.89895787863,91331.11672353487,92850.69241538728,87214.21458719755,88406.46983346765,1538.7200581403886,2674.8590639138856,1282.5826616559498,393.06174938272716,True,False
1,1000,8,DE,21,111544.83018787602,112365.89895787863,91882.45111565394,92850.69241538728,87630.67444610712,88406.46983346765,776.1344256014563,1247.4763838787185,821.0687700026028,361.62422237633797,False,False
1,1000,8,DE,22,110983.84367632137,112365.89895787863,91218.78990501339,92850.69241538728,87110.70162029518,88406.46983346765,1111.6579243795277,1682.8923950799654,1382.0552815572591,319.80579376381,False,False
1,1000,8,DE,23,111148.35892889088,112365.89895787863,91404.82607194576,92850.69241538728,87286.76335879229,88406.46983346765,1340.2134194425307,2366.825583227488,1217.5400289877434,453.051828559146,True,False
1,1000,8,DE,24,111502.96453614045,112365.89895787863,91840.19978188476,92850.69241538728,87578.05240454445,88406.46983346765,909.9216420805169,1107.9097566591372,862.9344217381731,311.2421689601883,False,False
1,1000,8,DE,25,111330.19843279215,112365.89895787863,91628.40166016073,92850.69241538728,87435.09193545904,88406.46983346765,1139.1128219843959,1529.8640489996324,1035.700525086475,349.7481436853704,False,False
1,1000,8,DE,26,111082.35881252271,112365.89895787863,91334.87830123339,92850.69241538728,87204.18821239925,88406.46983346765,1406.4705766800907,2442.1116829147213,1283.540145355917,352.1772482775577,False,False
1,1000,8,DE,27,111345.94603396289,112365.89895787863,91646.56762538158,92850.69241538728,87446.54585608513,88406.46983346765,1289.901964309538,2150.4884058676835,1019.9529239157418,340.7824006202101,False,False
1,1000,8,DE,28,110666.95221419602,112365.89895787863,90840.26985043533,92850.69241538728,86822.41346799216,88406.46983346765,2072.7779316124797,4226.729799329856,1698.946743682609,315.4726161513484,False,False
1,1000,8,DE,29,111435.40534846661,112365.89895787863,91757.30621844239,92850.69241538728,87518.63216279747,88406.46983346765,831.7393456569407,1236.2248078300036,930.4936094120203,339.5470035779592,False,False
1,1000,8,DE,30,111939.62426787008,112365.89895787863,92348.18302783693,92850.69241538728,88002.96456835128,88406.46983346765,552.1913944981789,748.4417372193857,426.2746900085476,415.8239727143226,True,False
1,1000,8,LXSSA,1,111728.23453469516,112365.89895787863,92093.61866539519,92850.69241538728,87819.51902135999,88406.46983346765,824.4337647036591,1195.9377591835218,637.6644231834653,523.1053910750163,True,True
1,1000,8,LXSSA,2,111870.15982831831,112365.89895787863,92264.8341021357,92850.69241538728,87942.72707115774,88406.46983346765,666.4568394809758,928.2797957479197,495.73912956031563,357.555551236233,False,False
1,1000,8,LXSSA,3,111853.40683838486,112365.89895787863,92245.08033889225,92850.69241538728,87926.83993281142,88406.46983346765,814.77207316969,1312.4240870379144,512.4921194937633,335.0896516148789,False,False
1,1000,8,LXSSA,4,111975.69236451272,112365.89895787863,92390.42840189296,92850.69241538728,88037.02983678288,88406.46983346765,625.2296764399362,785.3602088933985,390.20659336590325,499.3347504183586,True,True
1,1000,8,LXSSA,5,111983.79058007197,112365.89895787863,92400.0421617359,92850.69241538728,88045.38234851725,88406.46983346765,626.1091515672015,839.6261200811568,382.10837780665315,411.6873939894013,True,False
1,1000,8,LXSSA,6,111993.5197366639,112365.89895787863,92411.77325280555,92850.69241538728,88053.96859915587,88406.46983346765,545.201020581866,743.6515471478779,372.37922121472366,348.069163551534,False,False
1,1000,8,LXSSA,7,111940.00230924111,112365.89895787863,92347.20995093304,92850.69241538728,88009.17382466776,88406.46983346765,584.5109708806267,692.4915197489026,425.89664863751386,370.3523680853527,False,False
1,1000,8,LXSSA,8,112073.65792075549,112365.89895787863,92505.01501269714,92850.69241538728,88132.82993670084,88406.46983346765,506.15677128637617,543.9573122234287,292.2410371231381,489.71646472992927,True,True
1,1000,8,LXSSA,9,111977.70063483686,112365.89895787863,92393.63186674408,92850.69241538728,88038.62479610425,88406.46983346765,688.5977767177246,784.2017645417654,388.19832304176816,359.2284147213152,False,False
1,1000,8,LXSSA,10,112058.27176199888,112365.89895787863,92486.97943488388,92850.69241538728,88119.03014398387,88406.46983346765,645.0364146222855,749.3992060863675,307.62719587974425,394.8018252127238,True,False
1,1000,8,LXSSA,11,111876.054401749,112365.89895787863,92275.29294115682,92850.69241538728,87937.35349084507,88406.46983346765,619.8075035461079,951.1770089158817,489.84455612962483,339.6733980418762,False,False
1,1000,8,LXSSA,12,112052.01336291483,112365.89895787863,92479.32695107875,92850.69241538728,88113.03887252338,88406.46983346765,508.1946546333347,669.4003166978655,313.8855949637946,429.92577137023625,True,False
1,1000,8,LXSSA,13,112092.10450766009,112365.89895787863,92526.37768821091,92850.69241538728,88151.76618464747,88406.46983346765,507.6970638136845,607.6132069568266,273.7944502185419,524.456013708829,True,True
1,1000,8,LXSSA,14,112041.4028959136,112365.89895787863,92467.11843119444,92850.69241538728,88101.92352890456,88406.46983346765,524.1367028732639,593.1743091546668,324.4960619650228,482.2290916294941,True,True
1,1000,8,LXSSA,15,111411.79870719288,112365.89895787863,91719.259463712,92850.69241538728,87526.38864004496,88406.46983346765,1212.6299105030193,1954.7872871524742,954.1002506857476,314.7214175675965,False,False
1,1000,8,LXSSA,16,112018.88881101931,112365.89895787863,92440.44463712619,92850.69241538728,88081.39568589756,88406.46983346765,490.5469940008188,710.898624221285,347.01014685932023,441.3706091155481,True,False
1,1000,8,LXSSA,17,112090.95404479082,112365.89895787863,92525.39018253208,92850.69241538728,88150.006313741,88406.46983346765,443.4474629645847,583.6348936112481,274.9449130878056,403.495951528069,True,False
1,1000,8,LXSSA,18,111967.2708390483,112365.89895787863,92379.27723600763,92850.69241538728,88033.18071976639,88406.46983346765,575.0210550800984,845.6000040931103,398.62811883032555,506.574678912188,True,True
1,1000,8,LXSSA,19,111963.4012887695,112365.89895787863,92374.1040135733,92850.69241538728,88032.61430203299,88406.46983346765,596.4691630375455,743.1596784070134,402.49766910912876,460.0681683773346,True,False
1,1000,8,LXSSA,20,111947.43439208977,112365.89895787863,92358.52009337861,92850.69241538728,88007.55749919455,88406.46983346765,627.5230710748147,749.9051392290567,418.46456578886136,387.6296566906283,True,False
1,1000,8,LXSSA,21,111769.76193948665,112365.89895787863,92142.62516692631,92850.69241538728,87861.04404612191,88406.46983346765,828.893949462974,1514.8738371025975,596.1370183919789,322.9459893004699,False,False
1,1000,8,LXSSA,22,112025.82749111079,112365.89895787863,92448.86785911342,92850.69241538728,88087.59707194913,88406.46983346765,561.1296519363532,687.115089336934,340.0714667678403,437.1690952628528,True,False
1,1000,8,LXSSA,23,112055.03057416782,112365.89895787863,92483.11018350908,92850.69241538728,88115.91754217331,88406.46983346765,555.7150200023607,697.3009028206434,310.86838371081103,441.81057396933784,True,False
1,1000,8,LXSSA,24,112042.04326457548,112365.89895787863,92468.73201724257,92850.69241538728,88100.66527138845,88406.46983346765,591.2412715111277,544.3427620968287,323.8556933031505,366.07682431735054,False,False
1,1000,8,LXSSA,25,111715.94973274447,112365.89895787863,92078.23734751166,92850.69241538728,87813.59194230675,88406.46983346765,1337.800555724476,1803.0523478340328,649.949225134158,421.2083983683052,True,False
1,1000,8,LXSSA,26,111865.66116348242,112365.89895787863,92261.8699901135,92850.69241538728,87930.30576711125,88406.46983346765,767.7481383339618,1068.616071462835,500.2377943962056,420.1471640847498,True,False
1,1000,8,LXSSA,27,112049.83948241881,112365.89895787863,92477.52068980905,92850.69241538728,88108.94182676873,88406.46983346765,586.7622697539045,695.0892673529597,316.05947545981326,460.180158483825,True,False
1,1000,8,LXSSA,28,111916.66893365623,112365.89895787863,92319.3380805458,92850.69241538728,87987.67133273333,88406.46983346765,644.4104093721398,897.6186451870599,449.23002422240097,392.7094713049435,True,False
1,1000,8,LXSSA,29,111644.41438151861,112365.89895787863,92000.69215379156,92850.69241538728,87722.81261268284,88406.46983346765,945.072952311064,1195.6673761311395,721.484576360017,325.28827949898323,False,False
1,1000,8,LXSSA,30,111815.44865478402,112365.89895787863,92195.9466644809,92850.69241538728,87905.64575505872,88406.46983346765,788.2065044377669,1307.9060262739222,550.4503030946071,417.2214155121887,True,False
1,1000,8,PSO,1,111999.46201949395,112365.89895787863,92415.39501859389,92850.69241538728,88070.32175645906,88406.46983346765,545.5457478415192,578.1771414857358,366.4369383846788,570.0859583449273,True,True
1,1000,8,PSO,2,111618.10543292579,112365.89895787863,91967.63476332235,92850.69241538728,87702.709411953,88406.46983346765,889.679325035293,1362.3672363740625,747.7935249528382,388.2934863747183,True,False
1,1000,8,PSO,3,111808.24760912072,112365.89895787863,92189.6745368199,92850.69241538728,87889.03076603106,88406.46983346765,713.1793852819246,908.1977015495213,557.6513487579068,476.1997512953724,True,True
1,1000,8,PSO,4,111975.14221866551,112365.89895787863,92389.6061070093,92850.69241538728,88038.73068941305,88406.46983346765,690.4602344728191,883.6050370512094,390.7567392131168,378.0701244674464,False,False
1,1000,8,PSO,5,111458.04452301686,112365.89895787863,91776.84719434145,92850.69241538728,87557.99305750435,88406.46983346765,971.7772266837128,1295.0665507952945,907.8544348617725,374.96267263325285,False,False
1,1000,8,PSO,6,111417.36081485392,112365.89895787863,91731.02313281343,92850.69241538728,87510.89587901343,88406.46983346765,1302.1159102063393,2473.2218423730083,948.5381430247071,322.41955284124026,False,False
1,1000,8,PSO,7,111826.3928024201,112365.89895787863,92217.47765456367,92850.69241538728,87889.48048649344,88406.46983346765,741.7713075463689,1153.15200494077,539.5061554585263,320.688488440247,False,False
1,1000,8,PSO,8,111738.96606110375,112365.89895787863,92114.51373658089,92850.69241538728,87809.32912562744,88406.46983346765,759.1970070914249,915.4142171789863,626.9328967748734,326.14073012872,False,False
1,1000,8,PSO,9,111296.25271413743,112365.89895787863,91586.00361371647,92850.69241538728,87405.00763463197,88406.46983346765,1201.5161606903857,2094.306273345239,1069.6462437411974,347.79051802902956,False,False
1,1000,8,PSO,10,111895.54164725512,112365.89895787863,92295.62940714466,92850.69241538728,87964.77358175017,88406.46983346765,749.084504176164,875.0363960187824,470.3573106235126,337.3645159409807,False,False
1,1000,8,PSO,11,111872.2912560749,112365.89895787863,92265.76924304609,92850.69241538728,87949.45378340836,88406.46983346765,896.1389494535833,1267.1467312050518,493.6077018037322,402.9748913653038,True,False
1,1000,8,PSO,12,111718.66541826236,112365.89895787863,92083.46761058933,92850.69241538728,87806.84576898853,88406.46983346765,848.8114896628394,1302.0106752290594,647.2335396162671,387.0983029924953,True,False
1,1000,8,PSO,13,111844.36162463349,112365.89895787863,92235.49030099795,92850.69241538728,87916.98413446471,88406.46983346765,545.5655428057798,626.5352855144738,521.5373332451418,315.737366561927,False,False
1,1000,8,PSO,14,111665.79694558404,112365.89895787863,92030.22907728994,92850.69241538728,87732.31839703416,88406.46983346765,973.4224844972778,1339.1239028869022,700.102012294592,334.72703859484074,False,False
1,1000,8,PSO,15,111597.54913618985,112365.89895787863,91942.62166522784,92850.69241538728,87689.8985588845,88406.46983346765,1071.7598519166204,1770.037580283839,768.349821688782,371.049064981322,False,False
1,1000,8,PSO,16,111722.14537049939,112365.89895787863,92088.44271962362,92850.69241538728,87809.25643048329,88406.46983346765,653.6701900329499,878.2457959758904,643.7535873792367,348.0818729242419,False,False
1,1000,8,PSO,17,111364.44693631525,112365.89895787863,91662.71879960394,92850.69241538728,87484.32541694188,88406.46983346765,898.0693944605155,1298.6141692721576,1001.452021563382,313.2208159890912,False,False
1,1000,8,PSO,18,111859.03794605989,112365.89895787863,92251.8414624465,92850.69241538728,87933.21864800474,88406.46983346765,588.5620435931487,879.2728974868078,506.8610118187353,347.35427784713386,False,False
1,1000,8,PSO,19,111827.33138714239,112365.89895787863,92213.69462063853,92850.69241538728,87904.10101235822,88406.46983346765,647.1332412889751,899.8757584586128,538.5675707362388,438.7251552863194,True,False
1,1000,8,PSO,20,111908.19180524837,112365.89895787863,92308.31286425031,92850.69241538728,87985.08061574091,88406.46983346765,599.6111582556769,646.4958592002804,457.7071526302607,350.4885440344639,False,False
1,1000,8,PSO,21,111769.35628120672,112365.89895787863,92147.14260455171,92850.69241538728,87845.52404844154,88406.46983346765,570.2242913598602,734.1809047194838,596.5426766719029,332.3499115486119,False,False
1,1000,8,PSO,22,111884.21603220004,112365.89895787863,92283.45905425363,92850.69241538728,87949.35321076447,88406.46983346765,694.0089761618729,817.3802564770594,481.6829256785859,416.0804057100656,True,False
1,1000,8,PSO,23,111906.4940118606,112365.89895787863,92311.24338305452,92850.69241538728,87968.31636833721,88406.46983346765,676.0030087996856,1081.3481500521448,459.40494601802493,325.6992943649338,False,False
1,1000,8,PSO,24,111619.46223979542,112365.89895787863,91966.56792561662,92850.69241538728,87717.26233802893,88406.46983346765,1118.1315290659404,2009.7616023390146,746.436718083205,364.94511865280066,False,False
1,1000,8,PSO,25,111910.9633810102,112365.89895787863,92314.49759469158,92850.69241538728,87975.39212301957,88406.46983346765,517.7934705119842,752.715030413965,454.9355768684327,396.7045498143402,True,False
1,1000,8,PSO,26,111817.81504474935,112365.89895787863,92200.91904706643,92850.69241538728,87898.46723819425,88406.46983346765,650.7200745628652,1052.3060382608382,548.0839131292742,461.3161718098722,True,False
1,1000,8,PSO,27,111928.93168475894,112365.89895787863,92332.50398118378,92850.69241538728,88003.2740391447,88406.46983346765,681.7653707776481,957.1494688461826,436.9672731196915,447.15177023710913,True,False
1,1000,8,PSO,28,111620.91721079037,112365.89895787863,91970.68715839708,92850.69241538728,87709.69811961756,88406.46983346765,786.7669334616367,1531.8704851847142,744.9817470882554,374.4172679430336,False,False
1,1000,8,PSO,29,111556.45668845312,112365.89895787863,91887.77517724187,92850.69241538728,87670.64689695241,88406.46983346765,1045.9524916140363,1486.0083224924456,809.4422694255045,354.1366124405304,False,False
1,1000,8,PSO,30,111902.47752434733,112365.89895787863,92306.7241453194,92850.69241538728,87963.00404199396,88406.46983346765,577.497421117092,657.5475595254538,463.42143353130086,348.48973406006604,False,False
1,1000,8,SSA,1,111722.89682911648,112365.89895787863,92092.76024908762,92850.69241538728,87798.63453806931,88406.46983346765,919.2833086626924,1740.6825458588573,643.0021287621494,317.0963261519505,False,False
1,1000,8,SSA,2,111978.64837812429,112365.89895787863,92394.52947903457,92850.69241538728,88039.77359899039,88406.46983346765,576.0376283776714,703.6411646031047,387.25057975434174,369.1498750234009,False,False
1,1000,8,SSA,3,112010.74525529599,112365.89895787863,92431.25320192402,92850.69241538728,88072.445128501,88406.46983346765,678.1428730751359,623.7015046460147,355.1537025826401,409.8071142605934,True,False
1,1000,8,SSA,4,111869.44161027555,112365.89895787863,92265.88251136869,92850.69241538728,87935.46842459489,88406.46983346765,784.8300778987468,1024.87435114471,496.45734760307823,390.1428941632536,True,False
1,1000,8,SSA,5,111954.44010541681,112365.89895787863,92365.00027845772,92850.69241538728,88018.43644735632,88406.46983346765,633.9479521503381,801.8735511646664,411.4588524618157,398.28762472113266,True,False
1,1000,8,SSA,6,111034.68838673098,112365.89895787863,91273.85028579179,92850.69241538728,87169.57229567628,88406.46983346765,1536.028246499016,2172.6918925124482,1331.210571147647,437.75113217836395,True,False
1,1000,8,SSA,7,112080.28790269108,112365.89895787863,92512.52304055901,92850.69241538728,88140.05544251775,88406.46983346765,428.6954105376208,681.0772944342607,285.6110551875463,539.4675919017033,True,True
1,1000,8,SSA,8,111899.99526103926,112365.89895787863,92299.13834091487,92850.69241538728,87974.17491721647,88406.46983346765,644.3951063939458,787.5478838920098,465.90369683936296,327.3223586411655,False,False
1,1000,8,SSA,9,111874.46997912679,112365.89895787863,92273.15793334389,92850.69241538728,87937.76355618988,88406.46983346765,743.513771938975,910.8713628733094,491.42897875183553,319.7287250153119,False,False
1,1000,8,SSA,10,112013.05404274867,112365.89895787863,92433.81527435349,92850.69241538728,88075.19158561471,88406.46983346765,574.9636466266529,723.3102740879694,352.84491512995737,389.81054917916856,True,False
1,1000,8,SSA,11,112052.38351228592,112365.89895787863,92480.24042251479,92850.69241538728,88112.06526519211,88406.46983346765,596.7384729120677,685.7403853481082,313.51544559271133,481.66794754353464,True,True
1,1000,8,SSA,12,112026.45705854948,112365.89895787863,92449.34251695148,92850.69241538728,88088.65887974267,88406.46983346765,703.1725968603569,754.9262913773127,339.4418993291474,451.76388645666475,True,False
1,1000,8,SSA,13,112146.90708539772,112365.89895787863,92591.31230269442,92850.69241538728,88202.93634998321,88406.46983346765,590.2971133300889,515.6837733553548,218.9918724809104,496.12876156413176,True,True
1,1000,8,SSA,14,111995.1267028162,112365.89895787863,92413.08581073122,92850.69241538728,88056.6338476671,88406.46983346765,604.2669301195856,647.286793373336,370.7722550624312,462.0936012695714,True,True
1,1000,8,SSA,15,111988.98633680143,112365.89895787863,92405.55927240841,92850.69241538728,88052.20492144466,88406.46983346765,739.1290377347032,803.8159067886882,376.91262107719376,422.96851522980376,True,False
1,1000,8,SSA,16,112036.95119002633,112365.89895787863,92462.27333593201,92850.69241538728,88097.29465009064,88406.46983346765,559.3260249703308,667.9395983982831,328.94776785229624,350.5782295900611,False,False
1,1000,8,SSA,17,111976.59120854479,112365.89895787863,92391.3332197251,92850.69241538728,88039.10009072417,88406.46983346765,724.8387282441981,741.6565904617601,389.3077493338351,378.84869963072555,False,False
1,1000,8,SSA,18,111925.04568439447,112365.89895787863,92330.27328744683,92850.69241538728,87990.85468251107,88406.46983346765,654.5476911364385,771.8416094007553,440.8532734841574,396.87216808008304,True,False
1,1000,8,SSA,19,112012.28830014166,112365.89895787863,92431.89899449528,92850.69241538728,88078.81253155405,88406.46983346765,608.2317997990467,687.1389504357794,353.61065773696464,374.20092214834784,False,False
1,1000,8,SSA,20,111882.51481643548,112365.89895787863,92279.51873175158,92850.69241538728,87953.95164469308,88406.46983346765,860.6916113329644,1134.2033101896668,483.38414144315175,361.9202156386085,False,False
1,1000,8,SSA,21,111953.9242246838,112365.89895787863,92364.665295239,92850.69241538728,88017.35997881174,88406.46983346765,648.458671638029,998.8363857357181,411.97473319483106,403.88583861128205,True,False
1,1000,8,SSA,22,111772.79971218985,112365.89895787863,92150.16130461908,92850.69241538728,87850.44967829458,88406.46983346765,849.9540266989061,1146.8691209987446,593.0992456887761,367.09648904453064,False,False
1,1000,8,SSA,23,111841.47735812502,112365.89895787863,92227.67534555178,92850.69241538728,87925.86369625402,88406.46983346765,710.8610456882307,809.0837411608954,524.4215997536085,504.01716749617276,True,True
1,1000,8,SSA,24,111765.24404424215,112365.89895787863,92139.15750894159,92850.69241538728,87850.36865305672,88406.46983346765,936.748163663462,1416.5882733103354,600.6549136364774,329.9148412082395,False,False
1,1000,8,SSA,25,112028.17827368542,112365.89895787863,92452.02335187014,92850.69241538728,88088.14700519177,88406.46983346765,524.9759785714705,562.921670237949,337.72068419320567,432.8503680571236,True,False
1,1000,8,SSA,26,111545.59191686517,112365.89895787863,91879.83863164866,92850.69241538728,87640.69331540474,88406.46983346765,886.7195220566646,1005.6836698413827,820.3070410134533,337.09570677681563,False,False
1,1000,8,SSA,27,111968.71853843768,112365.89895787863,92382.50088506794,92850.69241538728,88030.44637068352,88406.46983346765,616.9590277254028,782.365157911554,397.18041944094875,394.7743997617816,True,False
1,1000,8,SSA,28,111626.9604042864,112365.89895787863,91981.75472568472,92850.69241538728,87704.47289937118,88406.46983346765,1428.2365263794782,1697.3162402034795,738.9385535922338,317.9517541630196,False,False
1,1000,8,SSA,29,112101.56081793272,112365.89895787863,92538.8857622086,92850.69241538728,88157.29543184504,88406.46983346765,396.162569008171,511.6934453730937,264.3381399459031,403.9369686549028,True,False
1,1000,8,SSA,30,111497.54351072271,112365.89895787863,91821.4896068635,92850.69241538728,87602.61025905554,88406.46983346765,1398.8756966593646,2335.9422398704337,868.3554471559182,376.40883296918946,False,False
2,500,4,DE,1,28880.217563371567,29261.51357873866,18354.881374107496,18622.517465077508,18307.20945925149,18574.720872174814,387.12607168483373,532.9212162630611,381.2960153670938,424.46341767368364,True,False
2,500,4,DE,2,28948.925686435392,29261.51357873866,18379.78843596346,18622.517465077508,18332.11663269315,18574.720872174814,359.6479438337992,419.2494446309647,312.58789230326875,469.57933002602664,True,True
2,500,4,DE,3,28820.008531911633,29261.51357873866,18297.199902572916,18622.517465077508,18249.53536090206,18574.720872174814,539.6116060066852,681.0414753686746,441.5050468270274,329.00681835638017,False,False
2,500,4,DE,4,28960.432831949358,29261.51357873866,18444.041707137552,18622.517465077508,18396.250652629016,18574.720872174814,405.2685463818125,556.3443112782188,301.0807467893028,311.4656588342923,False,False
2,500,4,DE,5,29004.93632461606,29261.51357873866,18437.89945897581,18622.517465077508,18390.221528836086,18574.720872174814,330.70230319664915,358.2826208067927,256.5772541225997,383.17082481074186,False,False
2,500,4,DE,6,28903.732999841843,29261.51357873866,18402.434046689967,18622.517465077508,18354.644322260247,18574.720872174814,464.51951403081694,563.4552396463187,357.78057889681804,343.48355693071824,False,False
2,500,4,DE,7,28783.19902556761,29261.51357873866,18205.11989450191,18622.517465077508,18160.00864454168,18574.720872174814,563.7588830943896,910.5772169307093,478.31455317105065,334.29999752515397,False,False
2,500,4,DE,8,28860.954575741733,29261.51357873866,18329.409252912938,18622.517465077508,18281.740770165015,18574.720872174814,656.4908253295835,919.2684269051679,400.55900299692803,322.85406768440964,False,False
2,500,4,DE,9,28778.763424753855,29261.51357873866,18249.17149286014,18622.517465077508,18201.758155098105,18574.720872174814,506.1189050449393,719.0086722653577,482.75015398480537,457.40173132161584,True,False
2,500,4,DE,10,28848.024357707734,29261.51357873866,18286.095114134405,18622.517465077508,18238.818735323504,18574.720872174814,527.616498240619,873.5165529102705,413.4892210309263,440.61079993578005,True,False
2,500,4,DE,11,29036.145229292193,29261.51357873866,18466.486745339953,18622.517465077508,18418.69689978854,18574.720872174814,405.00638131008964,481.2361518643811,225.36834944646762,398.6447160678536,True,False
2,500,4,DE,12,29000.541238054004,29261.51357873866,18422.91577974322,18622.517465077508,18375.234384532134,18574.720872174814,318.8943617255354,411.74194485695625,260.97234068465696,512.3717359626355,True,True
2,500,4,DE,13,29015.264477032717,29261.51357873866,18512.626705186238,18622.517465077508,18464.83172598483,18574.720872174814,192.5710255716076,217.51353362563168,246.24910170594376,311.74705992127184,False,False
2,500,4,DE,14,28831.24559865865,29261.51357873866,18314.09901448134,18622.517465077508,18266.43318646359,18574.720872174814,626.7185650185493,915.3358992355279,430.2679800800106,330.6837002131544,False,False
2,500,4,DE,15,28864.679802445055,29261.51357873866,18293.86802108457,18622.517465077508,18248.313895924282,18574.720872174814,374.46721860927937,479.6347240433497,396.8337762936062,457.1601392653329,True,False
2,500,4,DE,16,28912.807724233015,29261.51357873866,18410.754709288212,18622.517465077508,18362.964658065142,18574.720872174814,444.0582379043517,625.5589132917121,348.70585450564613,311.75495239632426,False,False
2,500,4,DE,17,28948.085416266167,29261.51357873866,18405.24551656257,18622.517465077508,18357.459516732903,18574.720872174814,475.7884202651003,585.692468414647,313.42816247249357,463.2365784782859,True,True
2,500,4,DE,18,28893.92897333471,29261.51357873866,18344.667350274598,18622.517465077508,18296.9973614986,18574.720872174814,402.33501147847346,475.69805717916825,367.58460540395026,504.4624692443006,True,True
2,500,4,DE,19,28803.011873596486,29261.51357873866,18294.906813864116,18622.517465077508,18247.23785543331,18574.720872174814,497.7887881850147,708.4764450247349,458.5017051421746,345.28970713647493,False,False
2,500,4,DE,20,28900.00148150701,29261.51357873866,18363.001528283705,18622.517465077508,18315.327528767997,18574.720872174814,335.72562122192176,458.82978665866904,361.51209723165084,369.0681580210876,False,False
2,500,4,DE,21,28767.013773891787,29261.51357873866,18255.007904047456,18622.517465077508,18207.613993880404,18574.720872174814,378.02673330732796,380.3728259481468,494.4998048468733,393.59387631555353,True,False
2,500,4,DE,22,28840.826792209693,29261.51357873866,18294.76442563524,18622.517465077508,18247.366716489883,18574.720872174814,465.88498821957546,695.4827625484031,420.6867865289678,495.0028228475604,True,True
2,500,4,DE,23,28963.017025601006,29261.51357873866,18446.6256038359,18622.517465077508,18398.834297197845,18574.720872174814,375.85980105853014,532.0472169650639,298.4965531376547,330.2478831566312,False,False
2,500,4,DE,24,28995.718313831512,29261.51357873866,18412.387610688496,18622.517465077508,18364.972272473104,18574.720872174814,254.5432963184794,209.54848089997904,265.7952649071485,436.7287477353116,True,False
2,500,4,DE,25,28819.701065326695,29261.51357873866,18276.47036530493,18622.517465077508,18229.10202581019,18574.720872174814,496.9377977777149,665.3150071280543,441.8125134119655,395.0136694285573,True,False
