Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXBV25,2,500,6,7,6030,42615.57451603117,43892.27036810799,1276.6958520768167,True,391.1112160414584,2.011520644000484,62.378 496.084;251.394 -209.457;-219.014 -5.157;476.692 150.862;-263.277 -424.930;-336.384 367.928,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41841.610;41841.610;41841.610;41841.610;41841.610;42107.178;42107.178;42107.178;42107.178;42107.178;42188.588;42242.292;42242.292;42242.292;42272.839;42276.408;42276.408;42276.408;42277.973;42277.973;42278.197;42278.264;42278.458;42278.804;42278.804;42278.804;42278.838;42278.910;42278.910;42278.910;42278.913;42278.937;42278.937;42278.937;42278.938;42354.129;42418.163;42464.944;42572.798;42581.493;42589.857;42597.905;42603.566;42603.566;42603.569;42604.958;42605.165;42605.443;42609.595;42609.595;42610.783;42611.475;42611.676;42612.585;42612.717;42612.718;42613.867;42614.457;42614.507;42615.003;42615.574;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575;42615.575
LXBV25,2,500,6,8,6030,42423.66395360351,43892.27036810799,1468.6064145044802,True,322.23951943904143,2.096235127,-358.181 -348.167;-408.922 287.644;-120.082 144.782;173.547 -467.483;435.343 245.897;374.208 -155.890,nan;nan;nan;nan;nan;nan;nan;41028.676;41028.676;41028.676;41028.676;41028.676;41028.676;41530.410;41530.410;41530.410;41530.410;41531.133;41531.133;41531.133;41531.133;41531.133;41531.133;41532.799;41538.905;41538.905;41610.853;41610.853;41617.087;41668.650;41668.650;41694.445;41694.445;41719.882;41719.882;41719.882;41720.061;41720.061;41720.383;41720.383;41720.479;41720.755;41720.755;41720.857;41720.857;41721.102;41721.102;41722.055;41722.055;41722.055;41722.056;41885.249;41903.212;41907.193;41909.629;41931.691;41931.750;42006.924;42010.050;42010.582;42010.590;42012.744;42024.371;42024.669;42025.433;42028.233;42028.985;42029.281;42029.318;42030.554;42030.554;42031.714;42031.714;42031.714;42031.786;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42031.788;42104.572;42248.535;42261.225;42284.202;42296.818;42304.225;42339.795;42345.537;42348.123;42348.123;42353.419;42359.843;42361.534;42362.819;42362.819;42365.420;42365.420;42367.431;42367.431;42368.721;42368.818;42369.121;42369.573;42369.730;42369.827;42370.130;42370.641;42370.942;42371.281;42371.489;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42371.904;42381.539;42392.807;42401.019;42404.523;42407.684;42407.684;42412.477;42412.477;42415.303;42416.159;42417.508;42417.508;42419.916;42419.916;42420.658;42421.517;42421.832;42422.136;42422.430;42422.641;42422.816;42423.226;42423.374;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664;42423.664
LXBV25,2,500,6,9,6030,42773.091528842735,43892.27036810799,1119.1788392652525,True,321.23993657403287,2.1320601569996143,-360.048 320.584;385.715 317.981;-89.302 -491.689;-455.187 -205.693;250.440 -277.079;114.155 13.819,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41641.271;41641.271;41641.271;41641.271;41641.271;41641.271;41641.271;41641.271;41641.271;41641.271;42236.255;42236.255;42236.255;42239.795;42260.678;42318.451;42332.644;42357.905;42360.357;42360.357;42360.357;42364.347;42366.342;42366.342;42366.342;42366.626;42366.626;42366.769;42368.574;42368.574;42368.574;42368.599;42368.599;42368.613;42368.613;42368.614;42368.829;42368.829;42368.829;42368.829;42665.321;42693.373;42711.085;42711.085;42724.465;42724.479;42737.435;42743.766;42747.551;42752.118;42754.677;42755.538;42761.692;42762.328;42762.909;42762.910;42765.951;42766.240;42767.752;42768.007;42768.609;42768.609;42768.737;42769.490;42770.063;42770.814;42771.403;42771.709;42772.406;42772.730;42772.886;42773.028;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092;42773.092
LXBV25,2,500,6,10,6030,42463.98807939657,43892.27036810799,1428.2822887114162,True,349.02164179993173,2.1575363259998994,-475.000 155.497;-251.716 -431.547;295.744 403.047;492.577 -79.802;138.821 91.292;122.646 -313.493,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40956.376;40956.376;40956.376;40956.376;41070.725;41151.563;41152.780;41152.780;41152.780;41169.072;41169.072;41169.960;41176.258;41176.258;41176.258;41179.429;41179.429;41180.325;41181.288;41181.288;41184.845;41184.845;41187.099;41187.099;41187.627;41187.627;41187.627;41187.632;41188.067;41188.067;41188.269;41188.269;41640.342;41690.970;41737.825;41786.238;41865.022;41900.480;42051.043;42051.043;42068.375;42092.684;42106.393;42119.651;42125.785;42128.946;42132.256;42145.342;42151.725;42159.252;42159.274;42159.274;42163.908;42167.024;42266.277;42267.112;42267.118;42270.808;42274.467;42275.206;42275.922;42276.138;42276.350;42277.258;42277.930;42278.281;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42279.071;42280.865;42283.131;42292.571;42303.202;42305.385;42314.390;42323.202;42326.647;42335.266;42337.334;42345.744;42349.125;42357.352;42357.919;42362.391;42363.377;42364.045;42364.609;42364.609;42364.951;42365.250;42365.420;42365.585;42365.595;42365.595;42365.595;42365.595;42365.595;42365.595;42365.595;42365.595;42427.141;42429.468;42431.854;42445.086;42451.530;42455.584;42458.330;42459.582;42459.582;42459.585;42460.535;42460.535;42462.133;42463.122;42463.598;42463.988
LXBV25,2,500,6,11,6030,42443.799231112054,43892.27036810799,1448.4711369959332,True,328.09454165376326,2.1485804000003554,395.200 -289.899;256.617 428.872;-196.573 -339.198;-495.312 -63.641;-99.939 205.103;467.240 177.308,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40841.737;40923.352;40923.352;40983.511;40994.997;41140.662;41150.962;41199.342;41206.971;41206.971;41252.608;41252.608;41252.608;41252.751;41309.794;41309.794;41315.769;41315.769;41317.663;41317.663;41323.728;41323.728;41323.728;41323.730;41329.533;41329.533;41588.235;41607.502;41651.787;41661.052;41671.744;41679.925;41738.935;41808.994;41815.323;41815.323;41832.333;41838.157;41873.965;41877.196;41885.574;41889.238;41892.417;41899.066;41902.184;41904.903;41907.468;41909.879;41914.123;41915.824;41917.007;41920.619;41922.245;41922.860;41922.941;41924.670;41926.796;41928.266;41929.095;41929.916;41930.981;41930.981;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41931.000;41934.855;41940.587;41948.158;41950.931;41953.533;41953.533;41959.092;41962.759;41964.150;41965.109;41966.301;41968.107;41969.371;41969.371;41973.283;41975.226;41977.160;41978.778;41980.569;41982.353;41982.987;41984.035;41984.546;41985.119;41985.417;41985.712;41986.680;41987.279;41988.205;41988.965;41989.235;41989.519;41989.787;41989.791;41989.795;41989.795;42178.579;42178.579;42189.689;42193.743;42198.142;42204.128;42209.485;42213.722;42215.024;42219.128;42219.935;42221.936;42222.282;42224.261;42225.432;42225.432;42226.863;42227.190;42227.190;42228.617;42228.817;42228.903;42229.192;42229.192;42229.192;42229.192;42229.192;42297.734;42312.642;42384.533;42391.668;42398.490;42404.877;42414.479;42420.329;42424.004;42426.799;42429.375;42429.375;42430.696;42431.669;42432.581;42433.266;42434.925;42435.267;42435.607;42436.911;42437.286;42437.620;42438.298;42438.635;42439.283;42439.449;42440.227;42440.393;42440.458;42441.234;42441.374;42441.862;42441.894;42442.816;42442.824;42443.307;42443.315;42443.774;42443.799
LXBV25,2,500,6,12,6030,42420.68090880637,43892.27036810799,1471.58945930162,True,338.2471418067169,2.062479070000336,-297.055 -402.123;65.792 105.743;-303.000 -63.928;375.151 330.298;-414.062 280.184;456.250 -204.391,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40908.710;40908.710;41362.050;41477.186;41477.186;41721.199;41721.199;41721.940;41723.617;41723.617;41725.429;41725.429;41726.310;41726.310;41726.310;41726.329;41727.254;41727.254;41727.784;41727.784;41728.419;41728.419;41728.437;41728.437;41831.322;41873.173;41882.101;41882.101;41897.601;41901.407;41922.401;41926.485;41937.289;41946.153;41964.681;41995.123;41998.580;41998.588;42008.686;42015.741;42022.997;42025.823;42200.856;42205.899;42209.342;42212.042;42212.649;42213.068;42213.068;42215.590;42219.343;42220.756;42221.516;42222.762;42222.762;42223.392;42224.073;42224.694;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42224.752;42350.107;42356.280;42360.225;42363.422;42366.534;42375.003;42380.650;42383.328;42387.932;42392.595;42399.472;42401.992;42402.195;42407.957;42410.583;42413.042;42413.064;42415.326;42416.395;42416.395;42417.675;42420.108;42420.108;42420.363;42420.596;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681;42420.681
LXBV25,2,500,6,13,6030,43066.22878635535,43892.27036810799,826.0415817526373,True,369.94531714005285,2.1247688110006493,338.554 344.084;-346.177 -354.759;-484.815 121.305;479.145 -141.307;238.261 -438.538;-268.552 421.454,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41004.422;41004.422;41503.314;41503.314;41507.470;41507.470;42011.932;42011.932;42073.418;42073.418;42073.418;42073.418;42073.418;42073.418;42073.603;42182.260;42182.260;42189.714;42195.230;42195.230;42196.487;42196.621;42197.323;42197.323;42197.323;42197.482;42197.512;42197.552;42197.552;42197.582;42197.582;42197.588;42197.672;42197.672;42197.760;42197.760;42197.955;42197.955;42253.676;42404.885;42455.760;42455.760;42474.702;42474.702;42477.967;42480.567;42487.076;42492.078;42492.078;42496.150;42499.935;42500.158;42507.200;42510.455;42514.129;42514.785;42517.241;42517.357;42520.786;42520.786;42521.591;42522.490;42523.070;42523.871;42525.985;42525.985;42526.748;42527.439;42527.727;42527.966;42528.727;42529.326;42530.002;42530.596;42530.756;42530.785;42531.635;42532.038;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42532.484;42539.078;42543.573;42545.237;42553.271;42571.563;42581.654;42589.275;42590.882;42592.087;42600.594;42601.593;42685.938;42734.776;42735.430;42743.632;42744.160;42905.524;42909.254;42912.893;42917.325;42926.869;42926.869;42931.499;42933.633;42935.348;42935.357;42939.040;42939.040;42939.040;42939.587;42940.495;42940.947;42941.701;42942.606;42942.606;42943.374;42943.823;42944.095;42944.543;42944.648;42944.648;42944.648;42944.648;42944.648;42944.648;43037.531;43037.531;43040.759;43043.613;43047.375;43048.395;43051.822;43052.177;43053.553;43054.614;43057.653;43058.704;43058.920;43059.122;43059.453;43060.999;43060.999;43062.393;43063.806;43064.074;43064.134;43065.652;43065.783;43065.812;43065.852;43066.229;43066.229;43066.229;43066.229;43066.229;43066.229;43066.229
LXBV25,2,500,6,14,6030,42497.88941710491,43892.27036810799,1394.380951003077,True,356.8395652907773,2.1286063140005353,-383.303 81.266;-233.352 -442.128;424.745 -263.567;-257.939 415.359;57.022 -234.506;446.929 224.141,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40728.826;40728.826;40967.073;40967.073;41253.023;41253.023;41253.023;41368.728;41427.024;41427.024;41486.599;41487.212;41487.212;41491.578;41493.022;41494.335;41494.335;41494.887;41494.945;41495.152;41495.410;41495.410;41495.502;41495.502;41495.502;41495.511;41495.580;41495.580;41495.639;41495.639;41495.752;41495.752;41838.018;41848.982;41848.982;41919.862;41931.711;41950.504;41957.270;41960.862;41964.347;41978.277;41989.417;41995.955;42001.617;42007.127;42010.388;42012.040;42014.640;42014.640;42021.410;42026.793;42029.953;42030.574;42031.391;42032.006;42037.371;42038.925;42038.987;42040.347;42041.971;42043.234;42043.540;42043.942;42046.611;42047.387;42047.389;42047.779;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42047.933;42149.248;42333.415;42333.415;42333.742;42462.753;42464.621;42466.491;42467.161;42468.088;42469.007;42469.337;42469.799;42470.254;42470.859;42470.859;42471.032;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42471.185;42476.486;42481.781;42490.268;42491.006;42491.006;42493.011;42494.145;42495.675;42496.156;42496.395;42496.946;42497.171;42497.409;42497.528;42497.800;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889;42497.889
LXBV25,2,500,6,15,6030,42542.27008004154,43892.27036810799,1350.000288066447,True,359.4122687186335,2.0600677579996045,-57.722 -135.927;355.680 -351.088;-340.151 366.251;461.301 191.093;-356.028 -350.734;141.203 354.538,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40014.579;40121.551;40818.738;40890.615;41009.794;41009.794;41009.794;41009.794;41340.832;41340.832;41340.832;41342.356;41351.618;41351.618;41353.027;41353.689;41353.861;41353.875;41354.487;41355.404;41355.404;41358.340;41358.340;41360.959;41360.959;41365.259;41365.259;41365.715;41365.715;41365.715;41365.715;41365.715;41365.716;41650.221;41650.221;41666.375;41676.727;41681.108;41698.781;41780.573;41781.245;41782.028;41788.464;41797.603;41802.626;41810.628;41810.759;41821.130;41829.882;41837.699;41838.050;41847.822;41856.217;41858.196;41859.738;41873.014;41874.204;41880.567;41882.182;41884.994;41894.149;41901.103;41902.219;41908.663;41909.769;41912.581;41912.978;41920.738;41923.479;41924.244;41925.814;41926.141;41926.442;41926.716;41926.747;41927.877;41929.107;41929.329;41929.329;41930.915;41931.308;41931.466;41931.466;41931.707;41931.931;41932.053;41932.273;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;41932.320;42242.406;42242.406;42245.508;42258.156;42269.022;42269.551;42269.559;42275.474;42277.116;42277.424;42483.321;42486.912;42535.701;42536.388;42536.525;42536.862;42539.125;42539.757;42540.448;42541.182;42541.514;42541.514;42542.230;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270;42542.270
LXBV25,2,500,6,16,6030,42387.86005054805,43892.27036810799,1504.4103175599375,True,340.64034821013524,2.066862621999462,-401.215 -281.352;88.694 -328.904;-315.520 372.708;-252.383 37.970;170.205 469.268;297.050 115.013,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40097.661;40097.661;40455.944;41213.356;41213.356;41557.919;41622.530;41636.043;41636.043;41637.102;41639.124;41639.124;41643.520;41643.520;41643.520;41644.239;41649.568;41649.568;41653.753;41653.753;41653.753;41653.775;41653.775;41653.787;41654.435;41654.435;41654.459;41654.459;41654.579;41654.579;41685.979;41742.406;41743.833;41748.229;41749.577;41768.460;41787.478;41809.117;41823.070;41847.822;41847.822;41871.040;41889.640;41902.996;41906.457;41908.616;41908.797;41909.699;41915.861;41924.863;41930.893;41939.734;41945.636;41960.096;41968.624;41974.282;41976.216;41978.493;41978.493;41982.691;41988.197;41989.144;41990.087;41990.258;41997.117;41997.278;41997.352;41997.505;42004.297;42005.236;42007.143;42009.188;42011.057;42013.093;42014.625;42016.204;42018.577;42018.831;42020.690;42022.916;42024.221;42026.070;42028.081;42029.379;42029.484;42032.741;42033.203;42033.271;42036.546;42037.006;42037.072;42037.532;42037.570;42039.618;42039.681;42041.655;42041.779;42042.701;42043.684;42043.714;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42044.696;42045.242;42045.242;42049.553;42053.551;42053.766;42060.625;42066.580;42073.928;42079.757;42092.689;42099.798;42105.384;42112.378;42117.847;42130.085;42136.856;42142.102;42153.903;42160.463;42160.463;42163.703;42165.379;42167.038;42167.500;42169.316;42170.928;42171.122;42172.727;42174.517;42174.709;42176.298;42178.070;42178.260;42179.833;42180.022;42181.588;42183.335;42183.521;42185.072;42186.230;42186.414;42186.447;42188.050;42188.050;42188.848;42188.848;42188.848;42188.848;42188.848;42188.848;42188.848;42188.848;42188.848;42188.848;42197.481;42213.896;42224.823;42339.164;42350.727;42363.129;42363.522;42370.122;42376.122;42381.268;42387.860
LXBV25,2,500,6,17,6030,42428.69052734467,43892.27036810799,1463.5798407633192,True,309.1401693138998,2.070657188000041,-204.756 350.124;-407.653 116.885;276.892 415.960;33.301 -498.438;-120.408 -193.371;273.247 -232.454,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;42004.932;42047.998;42047.998;42050.247;42098.917;42098.917;42100.173;42102.221;42102.221;42102.221;42103.043;42103.043;42103.302;42104.104;42104.104;42104.565;42104.565;42104.631;42104.631;42104.631;42104.633;42104.678;42104.678;42104.983;42104.983;42112.249;42150.265;42183.216;42183.216;42185.072;42185.072;42189.823;42190.822;42197.067;42200.115;42200.570;42200.570;42203.444;42203.669;42203.807;42204.242;42205.405;42205.517;42205.733;42205.733;42205.733;42205.733;42205.733;42205.733;42205.733;42205.733;42205.733;42258.684;42258.684;42275.071;42279.434;42287.469;42293.950;42304.582;42306.247;42311.488;42321.943;42322.811;42325.169;42330.267;42340.546;42341.408;42342.898;42351.015;42357.784;42361.904;42367.700;42368.491;42374.154;42390.850;42391.585;42391.585;42394.043;42394.771;42395.465;42395.658;42397.434;42398.789;42400.137;42401.144;42402.485;42404.823;42405.824;42407.151;42409.469;42410.464;42411.777;42412.770;42414.076;42416.365;42417.352;42418.645;42420.914;42421.083;42421.446;42423.483;42424.763;42425.267;42425.603;42426.580;42426.745;42427.568;42428.203;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691;42428.691
LXBV25,2,500,6,18,6030,42551.50502360142,43892.27036810799,1340.7653445065662,True,365.68611843388425,2.134048998000253,52.851 -17.232;-19.601 -491.442;-406.731 141.427;-204.154 445.875;267.092 411.867;420.818 -181.113,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40384.461;40384.461;41244.765;41244.765;41459.947;41626.811;41679.379;41679.379;41679.379;41719.779;41719.779;41722.764;41723.716;41723.802;41725.163;41725.163;41727.528;41727.528;41728.813;41728.813;41728.813;41728.864;41729.088;41729.088;41729.088;41729.093;41729.785;41729.785;41729.816;41729.816;41770.073;41772.478;41843.806;41843.806;41861.459;41864.484;41878.770;41887.347;41894.474;41897.464;41911.402;41913.939;41916.470;41923.711;41932.062;41938.898;41947.998;41949.347;41950.633;41966.159;41975.339;41976.349;41976.548;41983.079;41983.079;41990.183;41991.574;41995.585;41999.560;42004.867;42006.227;42010.121;42012.499;42014.140;42015.165;42016.486;42018.805;42020.405;42021.697;42022.694;42024.957;42026.517;42027.777;42029.029;42030.958;42057.840;42058.960;42062.885;42066.677;42068.990;42070.178;42073.917;42075.030;42077.238;42078.334;42079.309;42080.396;42082.144;42085.847;42092.083;42093.153;42094.217;42094.902;42102.025;42105.558;42106.246;42109.683;42110.909;42163.760;42164.565;42170.434;42171.484;42172.618;42174.599;42175.626;42175.720;42180.354;42183.339;42184.355;42185.365;42186.628;42192.415;42193.311;42194.312;42195.102;42198.930;42202.550;42203.544;42204.761;42208.511;42208.511;42209.005;42209.466;42209.755;42210.110;42210.137;42210.502;42210.834;42210.834;42211.713;42211.884;42212.032;42212.192;42212.199;42212.356;42213.054;42213.745;42213.749;42214.440;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42215.129;42227.430;42249.461;42263.263;42266.555;42268.829;42274.185;42280.884;42282.389;42282.389;42403.907;42405.560;42405.962;42406.497;42407.321;42407.447;42407.447;42407.447;42407.447;42407.447;42407.447;42420.777;42429.595;42503.560;42523.710;42551.505
