Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXVNS25,2,500,6,15,6030,42500.05321382416,43892.27036810799,1392.217154283826,True,362.81648075273415,2.1247252919999937,16.965 -129.859;406.355 -260.568;-440.920 222.632;444.840 145.756;-369.539 -262.594;233.943 440.982,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40014.579;40121.551;40818.738;40890.615;41009.794;41009.794;41009.794;41009.794;41340.832;41340.832;41340.832;41342.356;41351.618;41351.618;41353.027;41353.689;41353.861;41353.875;41354.487;41355.404;41355.404;41358.340;41358.340;41360.959;41360.959;41365.259;41365.259;41365.715;41365.715;41365.715;41365.715;41365.715;41365.716;41591.177;41800.137;42016.398;42016.398;42016.398;42016.398;42211.761;42211.761;42211.761;42211.761;42214.570;42214.570;42214.570;42214.570;42214.570;42214.570;42319.795;42409.389;42409.389;42409.389;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42428.989;42449.597;42449.597;42449.597;42449.597;42449.597;42449.597;42449.597;42452.555;42453.576;42453.576;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42462.453;42474.418;42475.357;42475.357;42475.357;42475.357;42475.357;42475.357;42475.357;42475.357;42498.642;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053;42500.053
LXVNS25,2,500,6,16,6030,42339.06349034167,43892.27036810799,1553.2068777663153,True,330.121240160811,2.116196560000162,-421.727 -263.438;14.850 -307.923;-337.507 334.491;-225.059 24.112;81.184 483.852;210.095 100.244,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40097.661;40097.661;40455.944;41213.356;41213.356;41557.919;41622.530;41636.043;41636.043;41637.102;41639.124;41639.124;41643.520;41643.520;41643.520;41644.239;41649.568;41649.568;41653.753;41653.753;41653.753;41653.775;41653.775;41653.787;41654.435;41654.435;41654.459;41654.459;41654.579;41654.579;41654.579;41654.579;41654.579;41654.579;41654.579;41654.579;41695.733;41695.733;41815.375;41815.375;41815.375;41815.375;41822.110;41823.030;41823.030;41823.030;41828.665;41828.665;41828.665;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41835.918;41844.491;41846.934;41846.934;41846.934;41846.934;41846.934;41862.948;41867.161;41867.161;41867.161;41867.161;42151.011;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42193.282;42197.571;42197.571;42197.571;42197.571;42197.571;42197.571;42197.571;42197.571;42197.571;42198.695;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42198.770;42215.417;42241.208;42243.895;42243.895;42243.895;42243.895;42243.895;42243.895;42243.895;42243.895;42243.895;42243.895;42250.158;42250.158;42250.158;42250.158;42250.158;42250.158;42250.158;42250.158;42250.158;42250.158;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42256.294;42262.596;42262.725;42262.725;42262.725;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42267.805;42339.063;42339.063;42339.063;42339.063
LXVNS25,2,500,6,17,6030,42623.74249141686,43892.27036810799,1268.5278766911288,True,341.1957950347357,2.109023870999863,-167.393 466.221;-358.590 183.628;322.867 371.693;103.106 -488.060;-154.857 -120.612;338.747 -225.415,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;41917.888;42004.932;42047.998;42047.998;42050.247;42098.917;42098.917;42100.173;42102.221;42102.221;42102.221;42103.043;42103.043;42103.302;42104.104;42104.104;42104.565;42104.565;42104.631;42104.631;42104.631;42104.633;42104.678;42104.678;42104.983;42104.983;42104.983;42104.983;42104.983;42104.983;42104.983;42104.983;42104.983;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42120.370;42140.416;42221.051;42221.051;42221.051;42221.051;42221.051;42221.051;42221.051;42228.266;42229.268;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42277.301;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42330.288;42332.105;42332.105;42332.105;42332.105;42332.105;42399.963;42399.963;42399.963;42399.963;42399.963;42399.963;42422.393;42422.393;42422.393;42422.393;42422.393;42422.393;42422.393;42477.817;42517.084;42517.084;42517.084;42517.084;42518.754;42518.754;42518.754;42518.754;42539.820;42539.820;42539.820;42539.820;42539.820;42539.820;42539.820;42567.244;42567.244;42567.244;42567.244;42567.244;42567.244;42567.244;42567.244;42567.244;42567.244;42579.252;42579.252;42579.252;42579.252;42579.252;42579.252;42579.252;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42583.359;42588.154;42623.055;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742;42623.742
LXVNS25,2,500,6,18,6030,42349.07469036735,43892.27036810799,1543.1956777406376,True,350.3819386204309,2.08784401600019,134.736 27.792;-73.443 -434.492;-281.654 100.145;-215.919 444.306;295.161 390.567;483.983 -105.130,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40384.461;40384.461;41244.765;41244.765;41459.947;41626.811;41679.379;41679.379;41679.379;41719.779;41719.779;41722.764;41723.716;41723.802;41725.163;41725.163;41727.528;41727.528;41728.813;41728.813;41728.813;41728.864;41729.088;41729.088;41729.088;41729.093;41729.785;41729.785;41729.816;41729.816;41773.295;41773.295;41781.888;41781.888;41781.888;41781.888;41823.962;41823.962;41823.962;41823.962;41823.962;41823.962;41823.962;41823.962;41823.962;41863.543;41863.543;41863.543;41863.543;41863.543;41863.543;41918.058;41918.058;41952.001;41963.385;41963.385;41963.385;41963.385;41963.385;41963.385;41963.385;41996.548;42018.203;42018.203;42018.203;42018.203;42049.703;42049.703;42060.645;42092.871;42092.871;42092.871;42092.871;42092.871;42092.871;42104.161;42110.428;42110.428;42110.428;42148.739;42148.739;42148.739;42148.739;42148.739;42148.739;42148.739;42148.739;42148.739;42156.776;42156.776;42156.776;42156.776;42207.761;42208.407;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42208.431;42260.259;42260.259;42260.259;42261.387;42261.387;42261.387;42261.387;42261.387;42261.387;42261.387;42261.387;42261.387;42261.387;42280.912;42280.912;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42288.855;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42341.784;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075;42349.075
LXVNS25,2,500,6,19,6030,42772.39038032093,43892.27036810799,1119.8799877870551,True,312.05013614831455,2.0865267759998005,-96.754 490.476;-139.124 53.207;212.548 -223.106;37.978 -481.758;-408.236 283.507;409.013 282.982,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41453.622;41453.622;41453.622;41961.281;41961.281;42030.976;42230.307;42283.607;42283.607;42286.430;42286.430;42286.430;42286.569;42289.116;42290.519;42290.519;42291.045;42291.709;42291.709;42292.047;42292.047;42292.697;42292.697;42292.975;42292.975;42292.975;42292.983;42293.099;42293.099;42293.397;42293.397;42293.397;42293.397;42293.397;42293.397;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42340.451;42342.496;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42346.809;42359.304;42360.973;42363.064;42363.064;42363.064;42363.064;42363.064;42363.064;42431.427;42431.472;42431.472;42440.548;42440.548;42440.548;42440.548;42473.266;42473.266;42473.266;42473.266;42473.266;42473.266;42473.266;42473.266;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42473.815;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42497.141;42518.908;42518.908;42518.908;42518.908;42518.908;42692.641;42692.641;42692.641;42692.641;42692.641;42715.691;42716.520;42716.520;42716.520;42716.520;42716.520;42716.520;42716.520;42716.520;42720.432;42758.756;42758.756;42758.756;42758.756;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.268;42772.390;42772.390;42772.390;42772.390;42772.390
LXVNS25,2,500,6,20,6030,41943.76375100421,43892.27036810799,1948.506617103776,True,329.0001635499576,2.076862965999908,444.166 209.003;95.767 -159.401;424.127 -179.918;-473.976 -117.125;56.118 238.299;-228.480 434.747,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;39713.938;39713.938;40675.022;40675.022;40675.022;40685.465;40869.335;40869.335;40870.631;40872.163;40878.088;40878.088;40880.328;40883.954;40883.954;40888.034;40888.034;40894.095;40894.095;40894.213;40894.213;40898.505;40898.505;40898.505;40898.511;40898.511;40898.514;40898.852;40898.852;40909.954;40988.030;40988.030;41050.345;41074.435;41088.571;41399.673;41399.673;41399.673;41399.673;41399.673;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41547.516;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41569.854;41602.640;41604.851;41604.851;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41607.300;41689.187;41689.187;41689.187;41689.187;41689.187;41689.187;41726.602;41773.491;41801.084;41805.889;41807.249;41807.249;41807.249;41807.249;41807.249;41842.465;41842.465;41842.465;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41856.663;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41867.827;41936.982;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764;41943.764
LXVNS25,2,500,6,21,6030,42709.67464031477,43892.27036810799,1182.5957277932175,True,428.41663428316383,2.1999064710000766,193.039 460.658;162.937 -149.798;-353.142 -79.872;-142.117 -475.385;-336.189 363.373;479.057 139.354,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41913.251;41981.631;41981.631;41983.490;42097.492;42097.492;42180.816;42180.816;42193.030;42193.030;42193.030;42193.464;42197.705;42197.705;42199.237;42200.798;42200.798;42200.798;42201.002;42201.002;42201.069;42201.069;42201.105;42201.105;42201.111;42201.173;42201.173;42201.173;42201.174;42201.253;42201.253;42201.253;42201.253;42201.253;42201.253;42201.253;42201.253;42201.253;42241.600;42241.622;42241.622;42241.622;42241.622;42295.881;42295.881;42295.881;42295.881;42295.881;42304.958;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42494.313;42529.320;42537.706;42542.048;42542.048;42542.048;42542.048;42542.048;42542.048;42542.048;42545.961;42545.961;42545.961;42545.961;42545.961;42545.961;42575.100;42614.252;42624.505;42625.469;42625.469;42625.469;42682.134;42684.566;42685.858;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42688.447;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42702.002;42703.090;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42703.739;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675;42709.675
LXVNS25,2,500,6,22,6030,42641.785542681966,43892.27036810799,1250.4848254260214,True,371.5504785323342,2.12639883199995,-12.118 135.554;-499.347 -25.165;-377.325 327.962;260.652 -401.968;499.549 -17.963;373.495 331.551,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41575.143;41575.143;41575.143;41596.658;41596.658;41667.092;41667.092;41765.042;41765.042;41765.042;41765.042;41767.753;41829.367;41829.367;41847.075;41847.075;41847.075;41847.705;41849.835;41849.835;41855.888;41855.888;41855.888;41855.933;41862.008;41862.008;41863.518;41863.518;41863.518;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41863.520;41971.918;41984.880;41984.880;41984.880;42167.589;42184.821;42194.016;42194.016;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42204.985;42211.253;42215.318;42219.370;42219.370;42219.370;42219.370;42219.370;42219.370;42219.370;42219.370;42219.370;42317.234;42317.234;42317.234;42317.234;42317.234;42317.234;42319.876;42599.366;42599.782;42599.782;42599.782;42599.782;42599.782;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.523;42604.689;42612.749;42612.839;42612.839;42617.218;42617.218;42617.463;42617.463;42626.493;42626.493;42626.493;42626.493;42626.493;42626.493;42629.253;42629.253;42631.909;42631.993;42633.199;42633.199;42633.199;42633.199;42633.199;42633.199;42633.199;42633.199;42633.199;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42634.984;42635.067;42635.067;42635.067;42635.067;42636.215;42636.215;42636.215;42636.215;42636.215;42636.215;42640.357;42640.357;42640.357;42640.357;42640.357;42640.357;42640.357;42640.357;42640.783;42640.923;42640.923;42640.923;42640.923;42641.786;42641.786
LXVNS25,2,500,6,23,6030,42698.724854614215,43892.27036810799,1193.545513493773,True,313.26042084042604,2.1433943950000867,-250.628 -322.907;-411.607 283.843;358.284 280.822;155.045 -464.700;-277.467 0.756;-37.930 476.448,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41054.440;41054.440;41087.690;41854.655;41854.655;42173.963;42173.963;42173.963;42173.963;42176.836;42194.540;42194.540;42195.011;42195.011;42196.220;42196.220;42197.468;42197.468;42199.201;42199.201;42200.592;42200.592;42200.604;42200.604;42201.103;42201.103;42201.103;42201.104;42201.328;42201.328;42496.833;42580.314;42580.314;42580.314;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42586.433;42595.054;42595.054;42595.054;42595.054;42595.054;42598.522;42623.084;42623.084;42623.084;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42648.446;42659.448;42659.448;42659.448;42659.448;42659.448;42659.448;42659.448;42659.448;42659.448;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42662.605;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42663.784;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42664.448;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42670.163;42679.313;42679.313;42679.313;42679.313;42679.313;42679.313;42679.313;42679.313;42697.015;42697.015;42697.015;42697.015;42697.015;42697.015;42697.015;42697.015;42698.725
LXVNS25,2,500,6,24,6030,42748.118275463996,43892.27036810799,1144.1520926439916,True,335.50599554478686,2.1989458309999463,-164.648 469.797;93.186 -491.001;305.563 -29.513;-277.906 153.985;-307.656 -232.068;321.335 382.179,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41923.988;41923.988;41923.988;42014.204;42014.204;42014.204;42027.008;42027.008;42027.008;42281.268;42281.268;42281.268;42287.202;42287.202;42324.906;42361.995;42361.995;42495.028;42495.028;42495.028;42520.545;42520.545;42520.647;42520.647;42520.710;42521.710;42521.710;42521.710;42521.720;42521.720;42521.723;42521.723;42521.724;42521.725;42521.725;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42535.107;42570.739;42604.522;42604.522;42604.522;42604.522;42613.094;42613.094;42613.094;42613.094;42619.970;42619.970;42641.806;42723.693;42724.190;42724.190;42724.190;42724.190;42724.190;42724.190;42724.190;42724.190;42724.190;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42728.019;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42738.423;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.337;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42743.930;42746.353;42746.353;42746.353;42746.353;42746.353;42746.353;42746.353;42746.353;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118;42748.118
LXVNS25,2,500,6,25,6030,42781.51607103677,43892.27036810799,1110.7542970712166,True,347.0687856373138,2.1625712869999916,-86.820 -481.774;-419.146 270.952;396.281 -284.326;243.564 27.337;-451.394 -156.959;110.738 471.338,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;41200.571;41200.571;41200.571;41200.571;42005.393;42005.393;42005.393;42005.393;42005.393;42005.393;42054.500;42108.633;42108.633;42225.040;42228.925;42228.925;42228.925;42230.191;42230.191;42230.830;42231.121;42231.194;42231.444;42231.444;42231.541;42231.541;42231.906;42231.906;42231.906;42231.917;42232.041;42232.041;42232.041;42232.041;42232.055;42232.055;42232.055;42232.055;42232.055;42232.055;42232.055;42232.055;42232.055;42232.055;42274.093;42397.049;42407.367;42411.056;42411.056;42412.177;42412.177;42423.336;42509.714;42509.714;42509.714;42537.366;42537.366;42537.366;42537.366;42537.366;42583.106;42583.106;42583.106;42583.106;42583.106;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42598.064;42712.704;42712.704;42712.704;42712.704;42712.704;42712.704;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42730.351;42750.521;42750.521;42750.521;42750.521;42750.521;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42759.460;42766.834;42766.834;42766.834;42766.834;42766.834;42766.834;42771.136;42771.136;42771.136;42771.136;42771.136;42771.136;42771.136;42779.727;42779.727;42779.727;42779.727;42779.727;42779.727;42780.505;42781.435;42781.435;42781.435;42781.435;42781.435;42781.435;42781.435;42781.435;42781.435;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516;42781.516
LXVNS25,2,500,6,26,6030,42549.9737770735,43892.27036810799,1342.2965910344865,True,417.89216758822215,2.1470567759999994,476.308 151.831;-20.567 498.778;339.870 -310.628;-60.382 -0.754;-459.878 -123.378;-146.543 -473.417,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;40900.953;40900.953;41603.349;41603.349;42080.377;42080.377;42080.377;42175.706;42175.706;42175.706;42182.591;42182.768;42182.768;42184.751;42184.920;42185.779;42185.835;42186.905;42190.234;42190.234;42192.510;42192.510;42192.510;42192.570;42196.823;42196.823;42196.823;42196.833;42196.833;42196.835;42196.835;42196.836;42197.548;42197.548;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42201.633;42226.929;42234.043;42234.043;42236.949;42238.634;42238.634;42238.634;42256.298;42256.515;42256.515;42256.515;42327.547;42329.536;42329.536;42329.536;42329.536;42332.001;42337.059;42337.059;42337.059;42356.908;42437.914;42437.914;42437.914;42454.027;42484.236;42491.792;42492.658;42492.658;42492.658;42493.939;42497.136;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42497.686;42507.226;42535.417;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42537.158;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42539.049;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42542.443;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42547.992;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974;42549.974
