Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
hornsrev,SSA,6030,6030,4D,3,500,4,22,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,378.8239032469273,1.6295111059998817,-29.0684 494.6931;205.2348 -119.4795;-464.0935 102.5774;91.2033 -480.7333
hornsrev,SSA,6030,6030,4D,3,500,4,23,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,462.01224181638327,1.569891921999897,-418.9679 -61.6617;341.5552 -332.8785;434.9521 204.1846;-285.1197 380.5373
hornsrev,SSA,6030,6030,4D,3,500,4,24,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,354.79140036652933,1.6029770559998724,67.2817 363.6936;250.7559 -325.2578;167.2097 19.5566;-404.8881 -94.9440
hornsrev,SSA,6030,6030,4D,3,500,4,25,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,323.99650368942696,1.6197908849999294,287.9618 87.6808;-288.0017 178.9020;-426.2434 -197.2578;-115.9258 -290.4068
hornsrev,SSA,6030,6030,4D,3,500,4,26,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,318.6507269994729,1.6596377350001603,-88.1739 391.1950;-272.8495 -202.3885;102.9354 -120.7863;223.4804 324.7879
hornsrev,SSA,6030,6030,4D,3,500,4,27,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,373.2620544272929,1.612286753999797,-279.8395 256.0621;154.5175 -287.7734;-383.4477 -102.5323;264.9240 96.0520
hornsrev,SSA,6030,6030,4D,3,500,4,28,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,375.4341101628494,1.6294225179999557,-433.0957 -141.7130;415.1701 110.0762;-146.9787 -384.7929;-293.5400 267.6727
hornsrev,SSA,6030,6030,4D,3,500,4,29,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,378.9269149858732,1.702572580999913,-370.5489 203.4268;-5.5492 305.2149;424.5414 -106.3769;-163.3377 -340.9746
hornsrev,SSA,6030,6030,4D,3,500,4,30,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,320.13870211820944,1.6638302119999935,-48.6541 -327.9771;150.4461 315.3566;439.1592 70.2408;-285.5150 -112.6037
hornsrev,PSO,6030,6030,4D,3,500,4,1,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,480.9767129474435,1.7471886439998343,-445.7166 87.8139;-141.5870 460.4314;50.5042 -463.3341;492.6849 -44.8396
hornsrev,PSO,6030,6030,4D,3,500,4,2,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,441.1756268467417,1.6940064310001617,31.6745 -468.7390;-302.4093 -180.6002;421.8303 0.5337;-111.3673 416.6778
hornsrev,PSO,6030,6030,4D,3,500,4,3,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,466.71585037474154,1.7308252610000636,155.8365 377.6970;495.3775 57.4852;-271.7966 -137.7326;37.3933 -497.6345
hornsrev,PSO,6030,6030,4D,3,500,4,4,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,531.8091278250437,1.8557371739998416,498.5177 10.5841;-380.3725 209.2979;161.8498 422.2584;-105.1872 -483.1276
hornsrev,PSO,6030,6030,4D,3,500,4,5,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,360.31863833419186,1.7556728569998086,316.6630 184.6542;53.6180 430.8997;-137.0759 -300.4706;-312.5991 340.2857
hornsrev,PSO,6030,6030,4D,3,500,4,6,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,411.57859168325865,1.7004232919998685,424.3865 16.3047;-49.8724 476.5673;-371.4562 141.5808;310.1379 -379.0992
hornsrev,PSO,6030,6030,4D,3,500,4,7,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,385.35865648344594,1.7127576289999524,-354.6118 199.5660;171.5981 -464.5977;-202.0129 -350.3035;-73.1321 462.7588
hornsrev,PSO,6030,6030,4D,3,500,4,8,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,415.17014582697635,1.702860820999831,-139.6335 396.9797;344.9030 -99.9172;-371.6113 -218.2609;267.3452 314.9147
hornsrev,PSO,6030,6030,4D,3,500,4,9,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,366.18509567356165,1.7462840929997583,306.6671 -57.1617;-157.2644 -445.8137;-35.4828 276.8271;-396.6779 -168.7349
hornsrev,PSO,6030,6030,4D,3,500,4,10,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,387.2626856346236,1.7099010009997073,222.9343 242.4774;65.8527 -388.7226;-305.3812 -278.4600;-424.5634 118.8630
hornsrev,PSO,6030,6030,4D,3,500,4,11,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,365.86172838873716,1.7769166959997165,344.0477 -288.6742;159.1024 197.1224;-0.9876 -410.3519;-408.6148 -28.7352
hornsrev,PSO,6030,6030,4D,3,500,4,12,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,419.9411587172363,1.6918075819999103,-260.3060 280.5589;278.2492 -250.1373;148.9852 374.5339;-385.0451 -151.6779
hornsrev,PSO,6030,6030,4D,3,500,4,13,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,422.4690826644284,1.6732360559999506,396.0485 -32.9675;-258.6519 231.6916;-373.5908 -304.0231;24.0093 -446.8318
hornsrev,PSO,6030,6030,4D,3,500,4,14,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,365.6145865708653,1.7175764480002726,-88.9199 -435.1649;426.4677 84.4754;83.9395 426.9046;-190.7072 185.5682
hornsrev,PSO,6030,6030,4D,3,500,4,15,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,396.69581655208265,1.6889683059998788,96.7369 -237.0199;470.0898 -102.9483;-325.2185 -363.4926;-39.1740 492.0582
hornsrev,PSO,6030,6030,4D,3,500,4,16,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,466.89761107036594,1.718474562999745,50.5399 -421.6081;-266.4261 -78.7875;208.2626 32.6044;-179.0649 430.6418
hornsrev,PSO,6030,6030,4D,3,500,4,17,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,432.8719912617223,1.709778453999661,397.6547 -166.1325;-473.2799 23.3294;285.9687 313.2664;-55.4265 -89.7047
hornsrev,PSO,6030,6030,4D,3,500,4,18,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,431.64647867585796,1.7168657820002409,29.2536 331.8704;-412.2966 -236.5936;476.7439 -88.9386;168.0298 -390.6243
hornsrev,PSO,6030,6030,4D,3,500,4,19,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,409.74339813774526,1.730599999000333,-152.6725 -474.9581;46.5643 280.0695;383.4529 -25.9695;-356.9772 209.0487
hornsrev,PSO,6030,6030,4D,3,500,4,20,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,441.8061246652408,1.7623875640001643,383.8811 -67.5108;-450.3852 119.2114;-122.9592 415.8339;96.1713 -414.3217
hornsrev,PSO,6030,6030,4D,3,500,4,21,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,390.6249503035053,1.8683381260002534,121.1608 481.0421;-0.3198 -487.6646;192.3969 54.4973;-176.3967 183.2573
hornsrev,PSO,6030,6030,4D,3,500,4,22,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,522.053488480452,1.6838535649999358,-455.2972 49.4811;16.7281 -492.4061;461.4682 -137.4876;314.2903 363.3902
hornsrev,PSO,6030,6030,4D,3,500,4,23,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,431.5391583130709,1.7546316820003085,-51.6932 455.2478;466.7910 -129.5878;358.9038 322.4467;-225.2050 -407.6781
hornsrev,PSO,6030,6030,4D,3,500,4,24,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,327.31032760970254,1.740406363999682,442.0986 -199.2775;-328.8146 58.8266;298.2913 220.4148;-237.2203 373.0599
hornsrev,PSO,6030,6030,4D,3,500,4,25,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,426.16124268678186,1.7041838220002319,170.3138 -468.9948;441.7886 -140.4908;-433.6091 168.3766;70.6017 296.7294
hornsrev,PSO,6030,6030,4D,3,500,4,26,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,376.5865637933329,1.6829453830000602,334.6918 364.3608;-33.7965 442.0379;-329.8882 -356.6129;220.3924 -218.8212
hornsrev,PSO,6030,6030,4D,3,500,4,27,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,360.556423096684,1.8141369800000575,-452.7122 -30.9473;295.3861 -325.9651;-54.7498 -412.0221;121.3953 412.9071
hornsrev,PSO,6030,6030,4D,3,500,4,28,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,351.03967125498536,1.7132713200003309,297.0028 98.8955;-300.2420 260.4484;-136.2991 -398.1762;192.5765 434.0432
hornsrev,PSO,6030,6030,4D,3,500,4,29,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,382.39530907676857,1.7418875120001758,-325.9074 129.8543;-241.2014 -243.0413;490.9567 -22.3049;158.8035 -369.6817
hornsrev,PSO,6030,6030,4D,3,500,4,30,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,374.3046976151533,1.683990267000354,-287.9778 -222.3924;-152.5810 251.2601;212.4716 333.9679;303.3856 -316.4049
hornsrev,DE,6030,6030,4D,3,500,4,1,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,356.4718809557422,2.013811564000207,-314.0495 131.7123;27.4577 29.5113;151.2574 -349.4848;319.6780 278.9653
hornsrev,DE,6030,6030,4D,3,500,4,2,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,347.3147797927563,1.9922161910003524,-358.2523 -52.4051;-288.1198 287.7551;194.9123 -252.9666;305.6945 164.7012
hornsrev,DE,6030,6030,4D,3,500,4,3,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,391.5405816706865,2.017346653000004,-413.7075 172.3307;82.8836 269.0880;-340.0318 -212.2157;243.4121 -326.4443
hornsrev,DE,6030,6030,4D,3,500,4,4,47368.04690646622,47368.04690646621,-7.275957614183426e-12,True,316.10915785682425,2.029641771000115,-356.4788 135.1310;-437.9583 -170.2967;328.4472 3.2772;213.8840 -414.4464
