Spacing,Greedy,Iterations,Evaluations,Dataset,Radius,Turbines,Run,Objective,WakeLoss,Violation,Feasible,Seconds,Coordinates
6D,False,100,3030,2,750,8,26,56487.57284719971,2035.4543102776079,0.0,True,0.704957917999991,631.3959 -404.7704;89.2188 565.2019;-679.2462 303.0627;-196.4231 -322.4867;192.2554 -724.9299;708.2133 134.1378;-715.2058 -221.8200;280.2647 -73.6557
6D,False,100,3030,2,750,8,27,56753.498839181855,1769.5283182954663,0.0,True,0.7289015570000856,-233.6370 711.6587;284.4084 541.7026;-241.3661 -562.8767;715.0929 -22.9629;-709.7995 -200.5410;153.2359 -210.4386;224.8580 -715.4990;-249.8305 100.9364
6D,False,100,3030,2,750,8,28,57240.842968053956,1282.1841894233658,0.0,True,0.6580631430000494,-588.8057 -442.0907;-457.1995 336.0047;560.1976 -498.6768;652.6014 48.9180;149.4619 -248.2887;479.9367 575.8729;-40.5222 -690.6432;-60.4579 747.5593
6D,False,100,3030,2,750,8,29,57052.89620315257,1470.130954324748,0.0,True,0.6840785309999546,-406.9000 621.4664;65.6822 441.2221;723.1484 197.4167;169.2652 -724.8874;502.8346 -335.1760;-659.5550 -355.9204;-127.9917 -128.6868;-591.2422 167.0747
6D,False,100,3030,2,750,8,30,57226.11907435073,1296.9080831265892,0.0,True,0.6731289189999643,-89.4773 -744.6394;-533.8752 -439.5232;-23.6832 210.3782;516.5397 -141.6542;10.3112 749.6645;-470.8740 537.4956;602.1023 381.8731;-731.2147 18.2167
6D,False,100,3030,2,1000,8,1,57732.235022175904,790.7921353014171,0.0,True,0.7106469970000262,-895.1994 47.6494;560.8883 827.2614;-244.1703 -324.2790;41.5272 306.4445;67.7266 -956.6717;-818.2014 -552.1953;534.7780 -531.6754;-775.9904 623.2121
6D,False,100,3030,2,1000,8,2,57906.030985687394,616.9961717899278,0.0,True,0.7256681190000336,-766.0931 443.8442;290.2519 -577.7373;-6.9842 16.0049;-13.9258 -999.7463;-834.4187 -198.0371;940.4611 329.4482;290.9429 705.4592;-356.9783 911.4136
6D,False,100,3030,2,1000,8,3,57929.09659014249,593.9305673348281,0.0,True,0.7053245390000029,-730.3470 648.3202;-680.7671 -335.5438;-972.6500 200.6034;233.4460 206.8463;560.4165 -677.1941;234.3290 910.3316;-65.1760 -966.6418;989.3223 145.7445
6D,False,100,3030,2,1000,8,4,57688.04642037113,834.9807371061906,0.0,True,0.7078727719999733,265.7938 -888.8042;-942.2383 -324.0212;481.5314 874.0105;704.5334 448.0601;-462.1406 -886.8005;-611.8071 103.6177;981.9035 -46.8436;161.8479 -339.5516
6D,False,100,3030,2,1000,8,5,57615.314772796635,907.7123846806862,0.0,True,0.7008249389999719,-160.3202 -974.4351;202.2497 945.6168;934.5716 355.7750;-806.5514 498.4161;398.9301 -7.7858;-363.2225 -447.7577;671.1010 -741.3659;-960.6284 -277.8365
6D,False,100,3030,2,1000,8,6,57815.66062524218,707.3665322351444,0.0,True,0.704994465000027,-520.9321 853.2808;-379.6225 -915.7394;-769.6001 20.7618;621.3909 -665.1965;47.4574 -383.3971;68.4017 251.5078;347.7680 863.0642;873.2027 487.3569
6D,False,100,3030,2,1000,8,7,57594.8142010181,928.2129564592178,0.0,True,0.7108910209999522,-998.7494 47.8584;70.1593 -990.4923;-749.0314 -563.0658;-90.9440 994.9845;-65.4777 481.5354;579.6698 814.8512;553.2762 -702.3821;996.7152 63.7913
6D,False,100,3030,2,1000,8,8,57884.41119890013,638.6159585771893,0.0,True,0.711426299999971,-272.8292 -923.7795;947.8959 -217.5594;-466.7684 -200.7038;782.8271 338.8506;542.6694 797.8373;-49.0896 998.7944;536.8239 -710.8612;-262.5741 346.4934
6D,False,100,3030,2,1000,8,9,57619.02195320876,904.0052042685638,0.0,True,0.7158224400000108,-105.2425 274.3519;796.6614 562.4113;-381.0882 -897.6492;-816.3733 84.1420;-595.3511 -460.2364;802.0797 -588.0915;257.5015 -966.2763;136.4662 963.0253
6D,False,100,3030,2,1000,8,10,57855.9649643504,667.0621931269197,0.0,True,0.7439439549999634,441.6699 897.1772;-660.5225 -506.6539;-149.3257 7.4167;885.1787 442.7404;-434.3607 891.6610;975.8873 -16.4827;685.7656 -720.3736;-846.9856 409.2320
6D,False,100,3030,2,1000,8,11,57750.84318699978,772.1839704775412,0.0,True,0.7390209819999427,-401.9813 -874.5087;828.2759 -560.3204;-967.8640 -251.4405;-707.2268 279.6202;920.6088 30.6820;743.0595 662.4474;3.0951 18.7657;-476.3569 837.7430
6D,False,100,3030,2,1000,8,12,57788.32409933763,734.7030581396903,0.0,True,0.7109829659999605,840.2138 528.1389;517.5588 -823.1187;968.5680 -141.4124;-508.7592 770.6520;187.9300 957.4356;-683.2900 -171.8932;-227.8205 186.3849;-521.3155 -839.0399
6D,False,100,3030,2,1000,8,13,57791.41976043331,731.607397044012,0.0,True,0.6890232730000889,651.9037 -204.4562;-931.3972 -196.1724;-103.2627 -987.8409;-390.3492 898.7547;729.0705 269.2811;445.3466 895.3402;-308.1610 349.8699;-751.3379 -659.9173
6D,False,100,3030,2,1000,8,14,57912.136201313166,610.8909561641558,0.0,True,0.7294034349999947,40.4151 -998.9438;-701.4457 -575.2824;-338.0439 52.7677;233.7506 504.1854;74.8699 997.1524;835.3780 -539.1943;-795.5153 500.2702;785.5655 60.7319
6D,False,100,3030,2,1000,8,15,58080.402858843605,442.62429863371653,0.0,True,0.6727342179999596,729.9740 -579.0174;92.7815 -947.3016;-751.9661 640.1242;315.8268 24.3445;-822.2717 14.4148;-204.5204 -344.0598;-10.2022 839.7990;682.8373 655.3980
6D,False,100,3030,2,1000,8,16,57701.07291259616,821.9542448811626,0.0,True,0.7312337919998981,49.5715 913.9715;764.4626 506.3836;-770.4398 -40.1313;807.4900 -237.7604;211.6856 -973.1203;-134.2737 -233.3758;-690.4833 494.1647;-680.2115 -665.6672
6D,False,100,3030,2,1000,8,17,57771.482218541896,751.5449389354253,0.0,True,0.6659583889999112,465.0709 878.9986;218.2328 475.3987;-665.1118 592.6749;-811.8416 -583.7827;-864.6524 102.3758;914.7754 74.6717;427.0649 -598.2331;-292.0603 -793.9108
6D,False,100,3030,2,1000,8,18,57797.294593535305,725.732563942016,0.0,True,0.7611293820000355,-482.3942 -700.5788;868.5100 -70.4601;-349.5522 905.7729;-680.6134 92.3774;810.2373 515.3828;245.3925 -428.0873;388.2940 -921.5237;-914.9336 -403.6045
6D,False,100,3030,2,1000,8,19,57435.54928005777,1087.477877419551,0.0,True,0.6905544049999435,272.0101 -349.6683;-104.8525 -860.9951;398.3176 911.0320;731.5060 15.6995;-999.9141 13.1048;-653.9786 -359.9482;-334.1016 1.0855;-205.9580 825.5647
6D,False,100,3030,2,1000,8,20,57728.396789614424,794.6303678628974,0.0,True,0.6651658089999728,-638.1470 741.2107;-895.5837 252.3943;886.0394 352.6104;653.2366 -297.1670;246.8579 892.2682;102.9074 -854.6662;-871.2145 -286.7598;-144.6733 -89.3180
6D,False,100,3030,2,1000,8,21,57586.3926146434,936.6345428339191,0.0,True,0.6853573930000039,-613.7726 514.3942;-273.5265 961.8645;765.2698 481.9176;364.2851 783.2128;999.9976 2.1733;512.4620 -420.3035;-606.1807 -795.3252;468.2220 -883.6109
6D,False,100,3030,2,1000,8,22,57804.67005186535,718.357105611969,0.0,True,0.6835026900000685,395.9714 -443.3981;-680.1644 57.0100;-905.9065 -423.4776;222.8375 -974.8556;-796.3892 604.7844;929.2155 95.4297;-324.2829 -638.0637;251.3768 967.8893
6D,False,100,3030,2,1000,8,23,57852.493141796724,670.5340156805978,0.0,True,0.7647076389999938,-899.6735 -436.0833;-108.9542 891.4335;491.6291 -853.3955;578.1082 437.2303;-894.1128 442.2659;-513.7612 -857.3230;120.4245 -440.9038;433.1199 -16.3045
6D,False,100,3030,2,1000,8,24,58078.54490639994,444.4822510773811,0.0,True,0.7234757730000183,-770.8764 371.3135;900.1818 335.4817;-435.7523 -467.5341;-297.5767 -934.0384;267.6554 -281.3476;-428.8497 774.7296;492.8344 -718.8370;599.3753 780.8064
6D,False,100,3030,2,1000,8,25,57604.705261461335,918.3218960159866,0.0,True,0.7548686239999824,844.6707 -534.2256;-619.2955 -132.3418;847.4419 341.6057;17.6290 931.5499;-826.5965 370.9767;-668.8601 -723.9586;379.8297 -863.5770;435.0941 -116.6595
6D,False,100,3030,2,1000,8,26,57553.29574940234,969.7314080749784,0.0,True,0.6491090819999954,424.7452 335.0934;12.7730 -284.2194;530.3618 -733.2401;480.8678 834.4764;-999.8270 -18.5992;-733.2493 -600.2248;-381.1582 614.0735;-148.2240 -981.8215
6D,False,100,3030,2,1000,8,27,57747.6649727297,775.3621847476243,0.0,True,0.670569475000093,-126.5523 -532.3877;885.1266 210.8135;-467.3203 -136.1546;-741.0605 511.4651;738.3975 -299.6646;-677.2480 -701.4050;130.2862 -919.0531;301.6796 784.9901
6D,False,100,3030,2,1000,8,28,57413.319160262174,1109.7079972151478,0.0,True,0.6869119939999564,-612.2255 768.9299;-893.7368 -304.0797;-369.2447 -929.3320;763.8623 -601.1213;-90.2003 -380.9456;588.1067 342.5585;-359.0632 233.4114;245.3126 -969.4361
6D,False,100,3030,2,1000,8,29,57494.230945241456,1028.7962122358658,0.0,True,0.6803142850000086,178.6720 -552.4149;-681.6194 -287.5964;661.8708 -749.6179;-885.5435 462.5806;-141.0238 939.9531;100.2122 -81.9855;481.1325 579.8728;-550.4158 -834.8907
6D,False,100,3030,2,1000,8,30,57897.17636472413,625.85079275319,0.0,True,0.7044331490000104,-763.2286 588.8442;-40.3287 175.9682;390.0390 -705.5448;-410.5173 -911.8516;878.3181 170.7415;99.0420 -278.1708;-948.9507 -19.2695;257.9785 857.0811
4D,False,200,6030,1,500,4,1,56087.906553842986,95.04292509632796,0.0,True,0.41408843099998194,-498.4346 27.5066;-287.0582 -409.3868;499.9008 9.9540;170.2296 411.1331
4D,False,200,6030,1,500,4,2,56094.43264536436,88.51683357495494,0.0,True,0.41813995200004683,-462.1256 -190.8925;492.8256 -84.3975;-301.6971 389.8510;182.2405 465.6054
4D,False,200,6030,1,500,4,3,56090.83104154325,92.11843739606411,0.0,True,0.4128167860000076,13.5964 499.8151;-223.3114 -447.3611;-499.1756 -9.9729;496.7358 57.0400
4D,False,200,6030,1,500,4,4,56106.75243318438,76.19704575493233,0.0,True,0.44775236099997073,480.0850 -139.6874;116.1547 486.3210;-342.7683 -364.0191;100.9829 -469.5936
4D,False,200,6030,1,500,4,5,56115.946297364026,67.00318157528818,0.0,True,0.4472134630000255,-400.8293 -298.8910;100.0581 -420.1482;457.3286 202.1153;-154.2267 475.6197
4D,False,200,6030,1,500,4,6,56122.551062292376,60.39841664693813,0.0,True,0.4224226840000256,371.5709 -334.5670;80.5422 459.9670;-347.4125 359.5895;-150.5206 -365.2161
4D,False,200,6030,1,500,4,7,56099.522407976954,83.42707096235972,0.0,True,0.4466405829999758,-177.6529 -467.3751;-382.5338 321.9748;473.1818 -161.5518;214.0141 451.8827
4D,False,200,6030,1,500,4,8,56090.95694275607,91.99253618324292,0.0,True,0.48242059900007916,479.9928 -140.0247;-486.6495 -68.7833;20.7579 436.4509;29.9282 -499.1035
4D,False,200,6030,1,500,4,9,56087.907590338466,95.04188860084832,0.0,True,0.4490288470000223,396.2561 304.9280;-38.0232 344.9658;-228.0908 -372.0887;-429.0529 256.7365
4D,False,200,6030,1,500,4,10,56137.73809264048,45.21138629883353,0.0,True,0.43024679699999524,-110.5739 448.2833;153.0725 -475.9394;377.1596 328.2539;-469.3885 -172.2626
4D,False,200,6030,1,500,4,11,56081.72768898295,101.22178995636204,0.0,True,0.43695199199999024,464.6700 184.6125;-482.8985 -129.6496;65.1664 -495.7352;47.8886 497.7014
4D,False,200,6030,1,500,4,12,56108.135302576295,74.81417636301921,0.0,True,0.416090736000001,238.2791 -438.7555;-278.5857 -415.1987;424.2858 264.5403;-464.6216 184.7344
4D,False,200,6030,1,500,4,13,56093.14312387531,89.80635506400722,0.0,True,0.46948055799998656,-149.4414 -477.1449;-495.3756 67.8454;295.0096 -403.6946;473.1020 161.7853
4D,False,200,6030,1,500,4,14,56135.77514563137,47.174333307943016,0.0,True,0.43612328099993647,201.4175 457.6363;407.0109 -290.4172;-313.4558 364.7672;-309.4119 -392.7649
4D,False,200,6030,1,500,4,15,56100.07795619765,82.87152274166147,0.0,True,0.4216617289999931,4.0653 -499.9830;267.1445 422.6509;449.9610 -218.0214;-231.9550 442.9412
4D,False,200,6030,1,500,4,16,56113.54933728415,69.40014165516186,0.0,True,0.44440905199996905,-419.6259 -271.8715;84.9589 -367.4711;437.7360 241.6344;-152.2092 476.2692
4D,False,200,6030,1,500,4,17,56104.06078718552,78.88869175379659,0.0,True,0.4340670079999427,66.6082 -495.5422;459.4288 197.2945;-494.1886 -76.0108;-291.4325 403.9061
4D,False,200,6030,1,500,4,18,56097.475099098396,85.47437984091812,0.0,True,0.4625813280000557,-155.7047 475.1379;376.5405 -52.1475;-425.2439 -261.1519;238.9079 -439.2300
4D,False,200,6030,1,500,4,19,56089.390612495634,93.55886644368002,0.0,True,0.4587907800000721,303.0292 -397.4694;471.5477 166.2611;-464.3465 -185.4246;-78.5698 493.4610
4D,False,200,6030,1,500,4,20,56104.00854040975,78.94093852956576,0.0,True,0.4125464699999384,455.5557 -206.0801;-283.9694 -408.9622;57.7679 496.5946;-495.5692 66.4167
4D,False,200,6030,1,500,4,21,56116.60751104635,66.34196789296402,0.0,True,0.4185477109999738,-474.2625 -75.6884;199.0498 -458.6511;-283.4836 411.8702;403.0051 295.9507
4D,False,200,6030,1,500,4,22,56074.555776959845,108.39370197946846,0.0,True,0.4226472919999651,383.5195 320.8002;162.8702 -472.7296;-499.6043 -19.8885;-16.7962 196.2295
4D,False,200,6030,1,500,4,23,56091.72509892413,91.22438001518458,0.0,True,0.46452409400001216,-473.3669 160.9651;-66.7913 495.5188;468.2638 175.2968;173.7062 -468.8562
4D,False,200,6030,1,500,4,24,56164.31805383405,18.63142510526086,0.0,True,0.44871332599996094,139.6445 468.6357;-360.0551 346.9296;483.5289 -127.2780;-128.0295 -481.1796
4D,False,200,6030,1,500,4,25,56112.67219704882,70.2772818904923,0.0,True,0.4442830300000651,102.7013 447.0964;477.7456 -147.5097;-375.4544 330.2030;-159.8385 -473.7632
4D,False,200,6030,1,500,4,26,56098.45422698292,84.4952519563958,0.0,True,0.42239534999998796,49.3580 -497.5578;453.7491 190.2557;42.6261 498.1797;-413.8474 280.0961
4D,False,200,6030,1,500,4,27,56107.89810473952,75.05137419979292,0.0,True,0.4087172739999687,192.2386 455.5072;391.4530 -311.0700;-305.9401 395.4752;-492.2997 -87.3996
4D,False,200,6030,1,500,4,28,56145.2056093545,37.743869584810454,0.0,True,0.39941732400006913,-499.9878 -3.4760;-234.4801 429.9147;251.1042 -425.7098;432.4307 250.9222
4D,False,200,6030,1,500,4,29,56092.88370271839,90.065776220923,0.0,True,0.40410992900001474,-472.0204 -164.9143;-184.7948 464.5976;89.4782 -491.9285;386.6583 317.0100
4D,False,200,6030,1,500,4,30,56136.04865182678,46.9008271125349,0.0,True,0.40454124999996566,-239.8781 -377.3461;-415.9990 277.2438;421.6606 268.7049;243.3322 -397.8024
4D,False,200,6030,1,750,8,1,111670.91190790902,694.9870499696117,0.0,True,1.351194243000009,167.4627 18.4316;-166.5501 -457.9853;-164.3736 462.8723;137.2758 -737.3299;-557.7739 -486.1088;708.6556 -20.9362;168.3804 727.8353;510.6331 -548.3405
4D,False,200,6030,1,750,8,2,111730.8135084173,635.0854494613304,0.0,True,1.3924569570000358,742.0792 50.8572;-10.5881 247.8585;-460.9817 -497.0199;-468.8215 346.3546;194.3313 -182.7486;522.8081 -291.3265;-749.2352 -31.1619;-267.0594 644.6607
4D,False,200,6030,1,750,8,3,111945.42371929047,420.4752385881584,0.0,True,1.3629341560000512,-483.3037 -472.9108;-163.5842 573.3841;564.9705 -493.2629;311.5472 532.6906;-146.0805 -701.4659;-669.5744 173.5699;726.6007 -176.2164;128.7670 134.9854
4D,False,200,6030,1,750,8,4,111890.89513487121,475.0038230074133,0.0,True,1.3212656599999946,-534.7709 -525.2609;437.6431 122.5401;714.1804 -211.1391;287.3690 629.7012;-542.9524 397.3808;63.9220 83.7956;-692.9113 -50.4177;-116.9793 712.5330
4D,False,200,6030,1,750,8,5,111866.59479074091,499.3041671377141,0.0,True,1.4276818409999805,263.1577 334.6635;725.1678 -191.3940;-583.0517 -234.4353;-302.9946 -555.5672;-305.0694 684.7827;536.5083 524.0790;-732.3253 70.2772;-20.6444 -315.0042
4D,False,200,6030,1,750,8,6,111854.4023000743,511.49665780432406,0.0,True,1.4165438879999783,-305.0947 685.1403;118.5252 -186.1976;741.9830 95.1890;403.5923 -632.1495;-87.3496 255.0224;-552.4831 206.7922;-307.9909 -358.3336;-731.7692 -148.2175
4D,False,200,6030,1,750,8,7,112003.64722709646,362.25173078216903,0.0,True,1.38115320899999,-272.2932 -3.1453;467.2206 586.6897;-451.1762 -599.1159;-71.7534 746.5596;-32.7136 -635.8892;711.8851 108.3515;453.7419 -597.1750;-696.3190 28.9768
4D,False,200,6030,1,750,8,8,111976.19744957561,389.7015083030128,0.0,True,1.4249176379998971,103.2816 -724.4060;608.9576 408.2304;89.6654 744.2445;-432.1340 612.9928;747.1097 -65.7805;-721.5421 -91.6824;327.7294 -18.4921;-443.0344 -605.1616
4D,False,200,6030,1,750,8,9,111855.49286894604,510.40608893259196,0.0,True,1.4084527050000588,568.5187 485.6002;-196.3631 528.9278;60.1536 747.5837;-216.2282 -718.1541;-473.0147 -141.0780;560.2519 -396.0372;86.3018 -467.6029;-688.3645 297.7487
4D,False,200,6030,1,750,8,10,111864.16575659733,501.73320128129853,0.0,True,1.4060498229999894,-519.5747 -1.7764;-641.3803 -388.7562;746.7355 -69.9004;104.3608 -352.0263;-212.8966 719.1488;111.9486 511.5702;419.1444 -135.4423;-223.3321 -659.0696
4D,False,200,6030,1,750,8,11,111689.80473137819,676.0942265004414,0.0,True,1.3547481450000305,-337.5674 85.0100;-97.7904 737.1858;-494.7000 -401.6944;643.2266 261.0701;-496.4466 544.4737;265.0375 701.5983;96.4990 183.5741;544.4120 -445.5869
4D,False,200,6030,1,750,8,12,111904.52171629637,461.37724158226047,0.0,True,1.3711762210000416,-749.0353 38.0273;611.5159 -434.2214;-500.4490 514.3330;613.0014 432.1218;-253.3288 -54.7048;-504.3918 -361.1110;236.7110 -358.2871;55.5253 -747.9418
4D,False,200,6030,1,750,8,13,111553.70135005555,812.19760782308,0.0,True,1.4108753799999931,-216.0968 437.4445;-711.6424 -57.8115;48.9732 -466.1348;-105.5850 742.5307;-544.2487 -515.8166;382.3779 570.7211;-560.3278 463.9411;685.9271 188.9149
4D,False,200,6030,1,750,8,14,111825.83510531111,540.0638525675167,0.0,True,1.4023803779999753,-514.5634 -488.0453;118.9673 740.5043;105.1424 -742.5935;-720.1179 -39.0865;698.8649 272.1865;-326.6281 216.3541;302.7995 355.0589;513.6860 -423.3986
4D,False,200,6030,1,750,8,15,111948.05103442572,417.8479234529077,0.0,True,1.4309792560000005,553.5106 486.6560;239.7909 709.4746;-704.4816 -197.7780;747.1892 -12.9609;-550.7846 350.4806;-13.1115 -13.8312;-274.4515 694.3569;209.4702 -706.2230
4D,False,200,6030,1,750,8,16,111943.91970161119,421.9792562674411,0.0,True,1.396425307999948,-586.5613 459.1330;571.1904 396.2859;-739.4736 32.4762;133.4727 83.1841;-304.8575 61.2040;-60.1286 -654.0788;728.9473 -47.2101;306.1319 684.6775
4D,False,200,6030,1,750,8,17,111957.3090844798,408.5898733988288,0.0,True,1.4604668880000418,-677.2151 -322.3038;510.5348 518.8371;-374.9692 521.1467;52.1722 -673.2005;68.6688 420.7243;513.7137 -372.8605;-525.5567 127.7285;700.3478 54.6443
4D,False,200,6030,1,750,8,18,111920.832404132,445.0665537466266,0.0,True,1.3829567279999537,706.3241 89.3996;458.1454 -508.4441;-514.3575 -308.8312;231.1188 -160.9253;-85.1661 304.3220;-748.3501 49.7212;441.2012 602.6305;-264.7641 699.1246
4D,False,200,6030,1,750,8,19,111854.36962213664,511.52933574198687,0.0,True,1.4198659869999801,533.2306 527.4136;-716.6715 211.2568;533.0481 -465.0527;304.2546 264.5962;-2.4031 -493.8185;149.7581 732.5671;-232.6226 367.5546;-525.1301 -503.2349
4D,False,200,6030,1,750,8,20,111807.98510173363,557.9138561449945,0.0,True,1.515307235000023,-293.4554 -687.0478;-725.2126 61.7246;-115.4576 -39.8175;356.6735 260.1900;131.4975 700.0303;-501.1146 -447.8000;75.4483 -746.1954;715.4190 225.1117
4D,False,200,6030,1,750,8,21,111606.93881048376,758.9601473948715,0.0,True,1.3983540330000324,-215.2718 302.3275;332.8806 -251.2987;-378.4590 -249.9472;-594.8881 271.1709;-383.1965 603.2720;404.5313 625.7496;730.0327 -164.5838;159.4510 -686.9672
4D,False,200,6030,1,750,8,22,111917.17169811897,448.7272597596602,0.0,True,1.3728549070000327,190.6307 651.0811;529.4818 -503.7676;-704.3373 257.6994;-178.5480 466.9382;545.1337 515.1012;-159.0568 -732.9348;-473.9234 -105.0046;731.3012 -7.0236
4D,False,200,6030,1,750,8,23,111873.89260911172,492.0063487669104,0.0,True,1.373959627999966,324.9492 -592.8502;-207.0539 88.2164;552.9621 -85.9490;319.6796 588.7172;-722.5630 187.3459;678.5592 319.4644;-55.3746 -422.2365;-411.3452 607.2723
4D,False,200,6030,1,750,8,24,111850.58535777293,515.3136001056992,0.0,True,1.4028967550000289,716.0067 -26.7325;-205.8088 -721.2091;536.2069 -398.8058;-420.7056 63.5351;63.4082 -223.9021;313.1181 439.1441;292.1087 -676.3457;-585.3444 438.2701
4D,False,200,6030,1,750,8,25,111489.07379021685,876.8251676617801,0.0,True,1.3652203499999587,-528.3373 532.3154;-327.3002 -674.8145;749.3884 -30.1305;279.0085 691.8279;-243.5791 671.9473;556.4040 -445.2412;-743.7522 -96.4693;568.3647 456.1782
4D,False,200,6030,1,750,8,26,111953.60908612724,412.289871751389,0.0,True,1.465398753000045,-749.6326 -23.4648;726.3522 -186.8487;-507.8868 -551.8612;-501.0463 558.0794;174.0688 687.3404;168.9807 -456.6413;588.0057 288.0944;-133.7554 -31.3457
4D,False,200,6030,1,750,8,27,111752.35306736815,613.5458905104751,0.0,True,1.423188411999945,679.7938 316.8286;-550.5573 492.6549;-722.0235 -27.7585;12.3878 735.4817;23.5363 -544.1336;631.2350 -405.0207;-552.7346 -502.3946;334.5516 588.7378
4D,False,200,6030,1,750,8,28,111690.89698043693,675.0019774417015,0.0,True,1.3330850869999722,717.9856 -204.4741;130.4112 -343.7778;-664.5084 331.7595;294.3366 -683.4038;434.2975 233.3611;-13.4084 -40.0634;-319.0613 656.9882;-343.7502 -578.2770
4D,False,200,6030,1,750,8,29,111643.84575278983,722.0532050887996,0.0,True,1.3798011650000035,-278.2037 126.6476;-713.4853 -78.4228;-562.2233 -391.4796;258.7774 -276.8155;-26.5688 -670.0230;-136.6295 -362.8594;-61.8567 747.4448;635.4267 -285.8903
4D,False,200,6030,1,750,8,30,111546.21040826682,819.6885496118048,0.0,True,1.4365305039999612,-310.5399 -261.3523;246.9051 708.1934;-508.6144 -551.1909;66.0281 281.2634;500.6214 -558.4604;747.1495 65.3271;-706.9917 106.6540;513.7126 418.1242
4D,False,200,6030,1,1000,8,1,112083.08399872476,282.8149591538677,0.0,True,1.3205463340000279,-184.1650 930.1617;-671.9550 -728.4553;732.8155 677.3775;-896.3342 -230.5985;183.9351 -526.1416;-516.1353 -405.9732;921.1262 -17.9540;327.2752 -912.2261
4D,False,200,6030,1,1000,8,2,112124.26726731038,241.631690568247,0.0,True,1.3082981300000256,796.6613 -119.3218;-58.8671 998.2656;-931.9083 332.7799;384.6527 923.0611;-118.0204 -988.4510;-548.0346 -328.6926;616.7193 342.9455;377.0694 -492.1275
4D,False,200,6030,1,1000,8,3,112099.01627151469,266.8826863639406,0.0,True,1.3351834300000291,-753.0529 -597.4643;592.2117 586.8028;-744.6969 666.0009;-250.6940 -966.2999;-198.3354 791.1130;160.7627 165.0677;789.8158 -155.4536;943.0043 332.7804
4D,False,200,6030,1,1000,8,4,112078.8962495363,287.0027083423338,0.0,True,1.395873929000004,470.6130 863.1712;-247.9365 968.7676;-983.7188 179.6459;-9.9565 16.5307;999.8554 -16.9723;424.1189 -652.6560;862.3048 -487.8016;-681.4519 680.2340
4D,False,200,6030,1,1000,8,5,111987.9378571517,377.9611007269268,0.0,True,1.431491923000067,-565.4541 87.2393;-998.7821 49.3369;-794.3438 588.6789;673.6273 739.0711;494.6250 -869.1065;123.6197 -935.2353;677.6916 -385.9083;999.1646 40.8681
4D,False,200,6030,1,1000,8,6,112048.3575618601,317.5413960185251,0.0,True,1.3095396260000598,-236.5830 -45.6896;875.1471 -347.9465;-745.6642 666.3218;-992.4321 71.7648;416.9832 426.1905;-754.6301 -656.1505;121.6601 -24.7387;571.4330 751.6438
4D,False,200,6030,1,1000,8,7,112035.21197702263,330.68698085600045,0.0,True,1.4234812409999904,737.1092 -675.7727;462.5018 -247.2077;207.8512 103.9381;8.9961 848.9216;972.6426 195.9759;0.4985 -639.8022;-426.5470 467.2535;-406.0542 -730.3036
4D,False,200,6030,1,1000,8,8,112100.28314183123,265.6158160474006,0.0,True,1.4307148199999347,673.5737 739.1200;-584.8784 -579.3471;424.0141 -820.1913;952.4028 -286.6100;-217.0405 -649.9469;-185.7929 964.3271;-600.4610 660.2828;-954.7938 67.9001
4D,False,200,6030,1,1000,8,9,112094.00250006779,271.89645781084255,0.0,True,1.4473639479999747,-831.8979 -356.4584;-164.7781 -278.3400;374.9384 -927.0497;-999.3128 26.9893;-494.7426 -869.0395;-499.1890 861.0376;324.8563 864.8889;739.9891 306.8471
4D,False,200,6030,1,1000,8,10,112108.03261134631,257.86634653231886,0.0,True,1.4693698690000474,604.9241 556.5604;-531.7035 -517.5531;-992.2210 78.4720;245.4195 882.8321;-804.7436 586.0944;-305.1436 -952.3062;252.6489 67.2124;971.8587 -77.9584
4D,False,200,6030,1,1000,8,11,112062.56257454322,303.33638333540875,0.0,True,1.3755135310000242,-136.7738 856.2678;-645.5324 431.0215;-962.9309 19.3557;98.7968 293.6908;-479.8874 877.3301;590.5824 785.3637;284.9023 -297.6357;973.8718 122.8502
4D,False,200,6030,1,1000,8,12,112125.27431995876,240.62463791987102,0.0,True,1.3897605660000636,-403.3377 915.0482;23.9886 935.3106;36.9976 -972.0012;391.8423 -374.6473;-384.3860 -503.9974;824.2990 -526.9582;-752.4976 -96.0433;-904.4266 414.9785
4D,False,200,6030,1,1000,8,13,112090.18065635615,275.71830152247276,0.0,True,1.375836789999994,-979.8297 199.8345;-727.6104 -214.5278;-231.7872 0.0646;682.7432 -705.1001;903.0458 135.8936;188.4782 875.9315;714.5828 627.3518;-245.9769 955.3844
4D,False,200,6030,1,1000,8,14,112070.34203037557,295.5569275030575,0.0,True,1.3703226599999425,-619.5451 -46.5804;470.2635 882.5261;234.1922 -972.1903;-116.0858 -129.7405;-389.7641 837.5805;979.0342 139.5914;-411.6522 -850.4734;-986.4460 28.5532
4D,False,200,6030,1,1000,8,15,112221.37087055948,144.52808731915138,0.0,True,1.405635046000043,385.5131 -98.1365;125.8552 816.2876;-387.4275 -874.9806;167.8484 -952.8775;-889.1318 -373.6060;990.6864 -136.1634;793.2333 608.9177;-363.9277 930.5702
4D,False,200,6030,1,1000,8,16,112062.72565539509,303.1733024835412,0.0,True,1.4051534019999963,-181.4267 983.4045;480.3514 178.5076;-393.0663 -918.5389;980.3060 -126.5534;15.9790 457.3215;292.5543 -516.8066;-826.4052 -145.6009;462.4689 -886.6355
