Algorithm,Dataset,Radius,Turbines,Seed,Calls,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates,Curve
LXVNS,2,500,7,1,6030,48644.40992463031,51207.648762792654,2563.238838162346,True,317.9990590566278,2.1803849740001624,-499.780 -10.719;-152.535 17.668;157.265 -193.215;387.021 66.164;-320.493 287.693;107.780 422.006;-344.825 -356.015,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;46868.488;46868.488;46868.488;46868.488;46868.488;46868.488;47396.464;47396.464;47697.490;47697.490;47746.405;47746.405;47746.405;47746.405;47746.405;47747.824;47748.480;47761.801;47761.801;47767.846;47769.048;47770.822;47773.197;47773.197;47776.489;47776.489;47824.654;47824.654;47832.110;47832.110;47832.110;47832.645;47832.645;47832.824;47834.396;47834.396;47835.079;47835.079;47835.079;47835.148;47835.148;47835.201;47835.376;47835.376;47835.508;47835.508;47835.866;47835.866;47836.339;47836.339;47836.339;47836.342;47836.376;47836.376;47836.518;47836.518;47836.518;47836.519;47836.519;47836.519;48213.188;48214.785;48222.142;48260.706;48261.709;48261.709;48261.709;48261.709;48364.269;48364.269;48364.269;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48372.049;48377.128;48377.128;48377.128;48377.128;48377.128;48405.078;48405.078;48405.078;48405.078;48405.078;48405.078;48405.078;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48481.053;48486.838;48487.447;48487.447;48487.447;48487.447;48487.447;48487.447;48624.521;48625.530;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410;48644.410
LXVNS,2,500,7,2,6030,49037.58073007683,51207.648762792654,2170.068032715826,True,321.8224154007425,2.2700483359999453,-471.571 -58.622;408.026 -288.278;-47.556 491.995;-7.166 -73.371;105.341 -397.600;-241.538 203.304;399.662 286.963,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;48328.747;48328.747;48328.747;48328.747;48448.301;48501.040;48501.040;48789.286;48789.286;48789.286;48789.286;48809.319;48809.319;48809.319;48809.319;48809.319;48809.319;48809.592;48810.391;48810.391;48812.524;48813.762;48813.762;48814.481;48814.481;48815.505;48815.505;48815.505;48815.800;48816.552;48816.552;48817.613;48817.613;48817.613;48817.718;48817.718;48817.753;48817.827;48817.827;48817.942;48817.942;48817.942;48817.958;48818.085;48818.085;48818.282;48818.282;48818.421;48818.421;48818.465;48818.465;48818.528;48818.528;48818.774;48818.774;48818.774;48818.774;48818.774;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48847.746;48879.881;48882.142;48882.142;48882.142;48882.142;48882.142;48882.142;48902.526;48902.855;48902.855;48902.855;48902.855;48902.855;48902.855;48902.855;48902.855;48902.855;48902.855;48995.157;49013.424;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49017.628;49019.134;49019.134;49019.134;49019.134;49019.134;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581;49037.581
LXVNS,2,500,7,3,6030,49085.59963829747,51207.648762792654,2122.0491244951845,True,393.10423976779003,2.2815751450000334,200.342 437.693;-244.625 -434.619;39.929 -72.913;207.285 -448.510;-305.583 333.813;-452.733 -30.712;479.832 -106.904,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47913.036;47913.036;47913.036;48011.080;48011.080;48011.080;48011.080;48017.832;48017.832;48017.832;48182.097;48185.101;48232.324;48290.656;48290.656;48301.624;48301.624;48301.624;48311.825;48322.387;48322.387;48338.904;48338.904;48340.094;48341.589;48341.589;48342.904;48342.915;48343.163;48343.163;48343.403;48344.320;48344.320;48345.850;48345.850;48348.440;48348.440;48348.440;48348.470;48348.470;48348.495;48348.495;48348.511;48348.850;48348.850;48348.850;48348.858;48348.951;48348.951;48348.951;48348.954;48348.954;48348.954;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48349.024;48355.212;48421.004;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48421.022;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48438.743;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48452.833;48477.555;48477.555;48500.560;48500.560;48500.560;48500.560;48500.560;48855.065;48855.065;48855.065;48855.065;48862.852;48863.369;48883.906;48883.906;48896.446;48900.159;48940.742;48940.742;48940.742;48940.742;48940.742;48940.742;48940.742;48956.279;48961.020;49065.833;49065.833;49079.991;49080.371;49084.346;49084.346;49084.346;49084.346;49084.346;49085.600
LXVNS,2,500,7,4,6030,49220.19323750682,51207.648762792654,1987.4555252858336,True,345.75502870003567,2.2855712209998273,298.367 -275.607;-176.255 -133.602;-139.879 470.132;472.051 70.405;-331.971 175.104;153.004 215.826;-40.441 -498.146,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48290.110;48698.114;48698.114;48698.114;48698.114;48698.114;48698.114;48698.114;48698.114;48698.114;48715.906;48715.906;48723.960;48726.744;48733.961;48761.428;48761.428;48763.153;48765.299;48766.600;48768.113;48769.506;48771.826;48771.826;48775.714;48775.714;48777.936;48782.823;48782.823;48787.866;48787.866;48788.088;48788.642;48788.642;48789.074;48790.587;48790.587;48791.662;48791.662;48791.662;48791.765;48793.821;48793.821;48793.821;48793.857;48794.082;48794.082;48794.082;48794.101;48794.314;48794.314;48794.373;48794.373;48794.373;48794.376;48794.376;48794.376;48794.376;48794.376;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48794.386;48931.780;48943.833;49019.227;49019.313;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49179.969;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49184.695;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49198.952;49220.193;49220.193;49220.193;49220.193;49220.193;49220.193;49220.193
LXVNS,2,500,7,5,6030,49348.68505024561,51207.648762792654,1858.9637125470472,True,328.78003078261185,2.234475436999901,-361.656 344.728;-21.859 470.526;360.792 345.038;467.405 34.023;72.850 -118.490;229.626 -443.688;-471.689 -152.110,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;46767.890;46767.890;47363.909;47363.978;47911.297;47911.297;48463.340;48463.340;48463.340;48465.907;48478.656;48536.727;48572.172;48572.172;48574.866;48575.311;48576.115;48576.695;48579.303;48579.303;48582.610;48582.610;48584.411;48584.411;48585.902;48586.437;48586.487;48586.487;48587.065;48589.411;48589.411;48589.618;48589.659;48590.304;48590.304;48591.518;48591.518;48591.518;48591.579;48591.656;48591.656;48591.993;48591.993;48591.993;48592.007;48592.096;48592.096;48592.096;48592.100;48592.101;48592.102;48592.102;48592.103;48592.109;48592.109;48592.147;48592.147;48592.147;48671.345;48671.345;48671.345;48671.345;48671.345;48706.388;48706.923;48706.923;48706.923;48706.923;48706.923;48747.357;48845.496;48845.496;48845.496;48845.496;48845.496;48845.496;48868.991;48870.481;48870.481;48874.783;48874.783;48874.783;48874.783;48874.783;48888.532;48888.532;48892.625;48893.628;48893.628;48893.628;48893.628;48893.628;48906.819;48906.819;48906.819;48906.819;49290.663;49290.663;49291.319;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49293.522;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49295.121;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49337.747;49348.685
LXVNS,2,500,7,6,6030,49046.50713669244,51207.648762792654,2161.141626100216,True,341.69634281368656,2.349221795000176,443.789 163.714;354.728 -296.989;46.788 246.689;-204.176 -267.090;62.223 -492.894;-383.335 283.515;-487.124 -75.526,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47446.340;47530.567;47530.567;47530.567;47530.567;47530.567;47966.247;47966.247;48016.180;48016.180;48016.180;48016.180;48016.180;48034.230;48034.230;48056.755;48057.072;48116.894;48127.636;48127.636;48130.960;48132.136;48133.272;48135.515;48135.750;48137.067;48137.067;48138.913;48145.068;48145.068;48147.279;48147.279;48152.094;48152.094;48155.600;48155.600;48159.266;48159.266;48159.266;48159.328;48173.800;48173.800;48173.800;48173.825;48173.825;48173.847;48173.847;48173.858;48173.858;48173.863;48173.863;48173.866;48174.603;48174.603;48174.603;48174.603;48174.603;48174.604;48174.604;48325.252;48325.252;48325.252;48325.252;48738.539;48738.539;48738.539;48738.539;48738.539;48738.539;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48740.625;48746.573;48746.573;48813.966;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48814.346;48815.836;48815.836;48815.836;48815.836;48815.836;48869.211;48869.211;48869.211;48869.211;48869.211;48943.073;48943.073;48943.073;48943.073;48943.073;48943.073;48943.073;48943.073;48943.073;48943.073;48950.452;48950.452;48950.452;48950.452;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48958.698;48985.168;48985.168;48985.168;48985.168;48985.168;48992.174;49046.105;49046.507;49046.507;49046.507;49046.507;49046.507;49046.507;49046.507
LXVNS,2,500,7,7,6030,49113.34029187729,51207.648762792654,2094.3084709153627,True,383.9139572121811,2.2402286450001156,-363.731 -110.217;29.079 38.413;-385.704 313.145;448.065 -174.566;-10.798 -343.424;-5.806 497.133;369.981 312.518,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;45880.595;47620.027;47620.027;47761.494;47816.705;48394.694;48556.327;48572.325;48572.325;48572.325;48833.009;48833.009;48833.223;48878.525;48894.166;48894.166;48896.865;48896.865;48896.865;48896.865;48898.014;48899.446;48899.446;48901.285;48909.308;48911.771;48913.945;48913.945;48914.681;48914.681;48916.659;48916.659;48916.659;48916.886;48916.967;48917.086;48917.346;48917.346;48918.178;48918.178;48919.115;48919.115;48919.381;48919.381;48921.666;48921.666;48922.845;48922.845;48922.845;48922.848;48922.848;48922.852;48922.951;48922.951;48922.951;48922.953;48922.981;48922.981;48922.981;48922.981;48922.981;48922.981;48922.981;48975.472;48975.472;48975.472;48975.472;48975.472;49012.722;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49019.639;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49041.744;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49098.815;49104.196;49104.196;49104.196;49104.196;49104.196;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49109.836;49113.340;49113.340;49113.340;49113.340;49113.340
LXVNS,2,500,7,8,6030,49053.75985910571,51207.648762792654,2153.888903686944,True,313.2675720721219,2.4081176810000215,6.767 492.904;-469.921 74.757;-420.339 -256.024;-146.837 186.906;412.105 219.724;226.562 -436.351;272.148 -126.418,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47156.271;47156.271;47156.271;47156.271;47156.271;47156.271;47156.271;47156.271;47556.993;47556.993;47556.993;47556.993;47556.993;47556.993;47559.322;47559.322;47737.649;47899.559;47899.559;47899.559;47899.559;47899.559;47900.737;47900.737;47909.186;47909.186;47909.186;48044.486;48045.154;48045.154;48045.857;48049.125;48049.125;48049.125;48049.717;48077.108;48077.154;48079.213;48079.416;48080.123;48080.269;48080.870;48080.870;48081.260;48081.260;48081.443;48081.714;48081.714;48081.714;48081.823;48081.973;48081.973;48082.105;48082.105;48082.161;48082.161;48082.161;48082.169;48082.169;48082.173;48082.213;48082.213;48082.236;48082.236;48082.236;48082.236;48082.338;48082.338;48082.338;48082.338;48082.338;48082.338;48082.338;48108.096;48112.503;48112.503;48112.503;48112.503;48112.503;48112.503;48112.503;48112.503;48112.503;48112.503;48254.427;48254.427;48254.427;48267.707;48276.167;48276.167;48276.167;48276.167;48276.167;48276.167;48276.167;48276.167;48300.390;48300.390;48451.691;48526.137;48526.137;48635.744;48635.744;48635.744;48707.202;48707.202;48707.202;48707.202;48707.202;48707.202;48707.202;48713.105;48713.105;48715.803;48825.550;48825.550;48825.550;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48883.510;48916.854;48916.854;48916.854;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;48924.085;49002.198;49002.198;49002.198;49002.198;49002.198;49002.198;49002.198;49053.760;49053.760;49053.760;49053.760
LXVNS,2,500,7,9,6030,49016.21354014664,51207.648762792654,2191.435222646018,True,355.2453902534497,2.228455882000162,-443.677 159.649;-42.344 483.656;-194.469 -304.308;479.638 -124.336;177.812 -379.489;397.094 286.247;145.163 -4.648,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47522.094;47522.094;47522.094;47522.094;47673.773;47673.773;47673.773;47673.773;47673.773;47673.773;47802.511;47802.511;47802.511;47802.511;47802.511;47802.511;47802.511;48162.185;48182.733;48182.733;48182.733;48182.733;48182.733;48184.398;48184.398;48190.055;48191.948;48194.916;48194.916;48196.381;48199.129;48199.129;48217.218;48217.218;48274.738;48274.738;48275.070;48275.154;48283.803;48283.803;48283.803;48283.971;48284.572;48284.572;48284.572;48284.633;48284.783;48284.783;48284.783;48284.799;48284.799;48284.822;48284.847;48284.847;48284.849;48284.849;48284.857;48284.857;48284.857;48284.858;48284.858;48284.859;48284.859;48284.859;48284.859;48284.859;48367.500;48367.500;48402.282;48409.902;48409.902;48409.902;48645.511;48646.216;48660.688;48660.688;48660.688;48759.020;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48760.056;48918.772;48918.772;48918.772;48918.772;48918.772;48918.772;48918.772;48918.772;48921.478;48921.478;48921.478;48921.478;48948.320;48948.320;48948.320;48948.320;48948.320;48948.320;48948.320;48948.320;48970.005;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48970.278;48979.885;48979.885;48991.598;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214;49016.214
LXVNS,2,500,7,10,6030,49245.63165952481,51207.648762792654,1962.0171032678409,True,315.0947040177661,2.3776261270002124,-460.119 -60.747;-252.435 369.715;-127.434 -483.379;262.044 418.086;496.644 -57.422;30.828 137.213;51.685 -224.147,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47595.381;47595.381;47595.381;47595.381;47595.381;47595.381;47684.347;47684.347;48258.225;48258.225;48262.790;48460.192;48730.237;48730.237;48757.593;48757.593;48757.593;48757.593;48809.285;48809.285;48809.285;48809.285;48813.161;48813.161;48813.161;48818.081;48818.081;48824.999;48827.094;48828.525;48835.185;48835.185;48835.185;48836.367;48836.367;48837.329;48840.238;48840.238;48840.238;48840.731;48840.876;48841.027;48843.730;48843.730;48851.267;48851.267;48853.268;48853.268;48853.979;48853.979;48855.705;48855.705;48856.406;48856.406;48856.406;48856.412;48857.029;48857.029;48857.417;48857.417;48857.417;48857.418;48857.418;48857.418;48857.418;48857.418;48857.418;48894.421;48925.615;48925.615;48925.615;48925.615;48925.615;48925.615;48925.615;48925.615;48925.615;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;48963.370;49102.985;49102.985;49102.985;49102.985;49102.985;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49158.414;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49161.166;49176.184;49176.184;49176.184;49176.184;49189.683;49189.683;49189.683;49189.683;49192.170;49192.170;49192.170;49192.170;49192.170;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632;49245.632
LXVNS,2,500,7,11,6030,49309.791297134405,51207.648762792654,1897.8574656582496,True,388.409243907909,2.2542601249999734,-402.913 273.796;476.917 149.675;-424.599 -240.988;415.426 -233.836;96.438 489.285;113.402 -480.419;-70.332 -75.274,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47867.856;47867.856;48450.263;48450.263;48450.263;48502.166;48503.639;48594.903;48625.611;48648.407;48911.279;48937.389;48937.389;48937.389;48937.389;48963.495;48973.561;48973.561;48974.450;48978.131;48980.474;48981.182;48981.182;48984.856;48991.404;48991.404;49001.349;49001.349;49001.870;49002.356;49002.402;49002.848;49004.617;49004.617;49009.302;49009.302;49010.021;49010.021;49010.360;49010.360;49010.480;49010.480;49010.512;49010.518;49011.965;49011.965;49013.739;49013.739;49017.234;49017.234;49035.671;49035.671;49036.435;49036.435;49036.435;49036.436;49036.436;49036.437;49036.523;49036.523;49036.523;49057.472;49057.472;49057.472;49057.472;49057.472;49057.472;49057.472;49078.157;49078.157;49078.157;49078.157;49078.157;49089.331;49091.152;49091.152;49091.152;49091.152;49091.152;49096.498;49096.806;49096.806;49096.806;49096.806;49096.806;49123.587;49123.587;49200.657;49200.657;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49200.914;49225.943;49225.943;49235.135;49235.135;49235.135;49235.135;49235.135;49235.135;49235.135;49235.135;49235.135;49235.135;49237.297;49237.297;49237.297;49237.297;49237.297;49237.297;49287.687;49287.687;49287.687;49287.687;49287.687;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49287.696;49295.327;49295.327;49295.327;49298.808;49298.808;49298.808;49298.808;49298.808;49298.808;49298.808;49298.808;49298.808;49309.791;49309.791;49309.791;49309.791;49309.791;49309.791;49309.791
LXVNS,2,500,7,12,6030,48985.52739959852,51207.648762792654,2222.1213631941355,True,314.54520184851424,2.25415448800004,-468.310 11.170;-333.924 -367.729;259.203 424.832;-6.424 -217.668;-132.306 466.556;160.506 126.172;477.763 -147.256,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.371;48310.476;48310.476;48310.566;48310.566;48321.118;48321.118;48321.118;48369.845;48369.845;48369.845;48372.563;48372.563;48372.638;48373.013;48373.013;48375.732;48376.743;48378.383;48387.260;48387.260;48387.260;48388.165;48388.165;48388.861;48390.104;48390.104;48390.104;48390.411;48390.411;48390.592;48391.073;48391.073;48391.073;48391.139;48392.539;48392.539;48392.539;48392.566;48395.058;48395.058;48398.243;48398.243;48403.789;48403.789;48403.789;48403.791;48407.334;48407.334;48408.656;48408.656;48408.656;48408.656;48506.573;48506.573;48506.573;48506.573;48509.666;48509.666;48509.666;48509.666;48509.666;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48613.389;48894.825;48894.825;48894.825;48894.825;48894.825;48894.825;48894.825;48894.825;48894.825;48922.210;48922.210;48922.210;48922.210;48922.210;48922.210;48924.693;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48924.982;48933.248;48935.745;48935.745;48935.745;48935.745;48935.745;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48957.961;48985.527
LXVNS,2,500,7,13,6030,48851.032145882484,51207.648762792654,2356.6166169101707,True,314.52480116845265,2.306729316999963,46.990 492.584;-89.845 -490.686;-121.213 164.385;-488.558 -81.382;-422.869 266.728;292.094 26.283;-159.808 -147.762,nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;47323.183;47323.183;47323.183;47323.183;47323.183;47323.183;47323.183;47324.628;47326.223;47327.015;47327.780;47328.591;47328.591;47329.232;47330.348;47330.348;47331.788;47331.788;47331.788;47331.983;47332.120;47332.120;47334.318;47334.318;47334.318;47334.348;47334.348;47334.364;47334.364;47334.377;47334.377;47334.381;47334.381;47334.385;47334.453;47334.453;47334.453;47334.455;47334.472;47334.472;47334.472;47351.906;47477.336;47477.336;47477.336;47477.336;47893.463;47893.463;47893.463;47893.463;47893.463;47893.463;47893.463;47893.463;47893.463;47909.471;47910.574;47946.787;47946.787;47946.787;47946.787;47946.787;47946.787;48048.212;48048.212;48048.212;48048.212;48048.212;48110.291;48161.533;48161.886;48161.886;48161.886;48161.886;48358.568;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48358.677;48418.702;48418.702;48440.127;48440.127;48440.127;48440.127;48440.127;48440.127;48440.127;48469.788;48480.774;48765.320;48766.394;48766.394;48766.394;48766.394;48766.394;48766.394;48808.535;48808.535;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48814.138;48829.780;48829.987;48829.987;48829.987;48829.987;48850.150;48851.032;48851.032;48851.032;48851.032;48851.032;48851.032;48851.032;48851.032;48851.032;48851.032
