Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,SSA,6030,6030,5D,1,500,4,25,56062.62474171167,56182.949478939314,120.32473722764553,True,451.4414135445335,1.81794182800013,-201.1070 -103.3506;-397.7070 303.0332;463.1214 74.7593;153.2218 -475.9443
spacing,SSA,6030,6030,5D,1,500,4,26,56056.907539421685,56182.949478939314,126.04193951762863,True,432.62692859883623,1.8719983910000337,-7.8910 182.3127;-435.9842 244.7809;-183.7205 -465.0233;441.4748 -105.8834
spacing,SSA,6030,6030,5D,1,500,4,27,56094.47008679587,56182.949478939314,88.4793921434466,True,598.8962925513616,1.9416517109998495,-236.4010 440.5843;449.2767 219.4320;169.6042 -348.2426;-423.5728 -265.6728
spacing,SSA,6030,6030,5D,1,500,4,28,56073.90657040808,56182.949478939314,109.0429085312353,True,499.31882475716895,1.9096349879998797,-134.3900 470.4773;114.3994 -442.3274;-372.8382 -333.1541;442.0054 233.7331
spacing,SSA,6030,6030,5D,1,500,4,29,56101.94860215099,56182.949478939314,81.00087678832642,True,656.1061754055312,1.8678259759999492,411.4821 284.0465;222.9556 -357.1466;-225.5750 440.9972;-434.4312 -221.8016
spacing,SSA,6030,6030,5D,1,500,4,30,56089.563421569685,56182.949478939314,93.38605736962927,True,516.1053972952843,1.862894224999991,-435.8586 15.7427;76.9165 -494.0481;343.6595 363.1633;-162.3825 464.5848
spacing,LXSSA,6030,6030,5D,1,750,8,1,111867.7847490699,112365.89895787863,498.11420880872174,True,424.73564063531444,2.44997309900009,744.3912 -40.8852;-660.0086 111.0315;-258.1427 248.5237;581.4699 469.9132;120.6768 -733.6687;314.6915 -20.0813;145.0592 445.4773;-447.8674 -377.0759
spacing,LXSSA,6030,6030,5D,1,750,8,2,111421.280990692,112365.89895787863,944.6179671866266,True,407.0047485591149,2.278065318000017,690.9545 -246.5770;329.6200 -550.8364;-559.8213 488.9677;-72.7555 -489.6254;460.8425 328.7932;-559.7555 -378.2467;-742.1800 103.3752;-43.4112 102.6279
spacing,LXSSA,6030,6030,5D,1,750,8,3,110845.3925702436,112365.89895787863,1520.5063876350323,True,398.3541555503577,2.4761227490000692,655.3184 363.4893;484.0988 -567.8799;-495.2628 -563.2172;86.4152 -590.9831;-670.5106 86.0376;152.5979 284.8968;578.8233 -99.0772;-336.5282 633.2468
spacing,LXSSA,6030,6030,5D,1,750,8,4,111013.58226280492,112365.89895787863,1352.3166950737068,True,401.6290250724596,2.39486427199995,-378.0114 -507.3378;54.9784 496.5284;-675.4533 -54.3199;446.7423 408.0587;-471.0145 563.4119;-200.0415 -95.1274;441.0808 -413.2695;114.1773 -651.2062
