Radius,Turbines,Seed,Algorithm,WakeLoss,EnergyProduction,Runtime,RuntimeSingleRun,Evaluations,ObjectiveCalls,SurrogateInferences,SurrogateTrainPasses,Iterations,GateAdmissionRate,Dataset,Coordinates,Feasible308m
500,4,21,DE,494.4998048468733,28767.0137738918,0.0118410410980383,,3030,3030,0,0,100,0,2,85.25432275539347 116.89628600362886;-48.66886445812344 487.0053501991394;144.0818889453961 -347.7430971975071;-415.58319120622195 -180.29150105998025,True
500,4,22,DE,420.6867865289787,28840.82679220969,0.0118410410980383,,3030,3030,0,0,100,0,2,88.89892503518486 441.11153781510353;-111.07019066505592 -476.7853194134618;359.25237501353354 -123.78541227966875;-219.44971314261122 53.87916318592576,True
500,4,23,DE,298.4965531376547,28963.01702560102,0.0118410410980383,,3030,3030,0,0,100,0,2,-211.80505597113745 417.48761279104554;-258.00316027687546 90.48700195370766;20.75841558592586 -498.3462211530782;-289.0980486068041 -239.08489826991888,True
500,4,24,DE,265.7952649071522,28995.71831383152,0.0118410410980383,,3030,3030,0,0,100,0,2,-432.3074674020256 222.3455068029254;-53.639706080394774 -469.9486599140872;373.0518525568857 13.200820230212344;234.65763525163422 427.42182369927866,True
500,4,25,DE,441.8125134119691,28819.7010653267,0.0118410410980383,,3030,3030,0,0,100,0,2,52.24668330849781 -473.82185668680853;314.9380816462358 -178.81502918144815;173.2317599238283 433.74871516339476;-259.41890453958 215.11054474941795,True
500,4,26,DE,439.4305100344864,28822.08306870419,0.0118410410980383,,3030,3030,0,0,100,0,2,353.1459504613244 319.38941506723995;300.43396488009927 -66.38717138325296;-292.7263154348296 369.1327927979746;-93.34491138752807 -486.1945774466525,True
500,4,27,DE,252.5028925666884,29009.01068617198,0.0118410410980383,,3030,3030,0,0,100,0,2,-249.8547714307192 163.28096977113086;-18.39054756733394 492.890884952753;-446.26310338068936 -202.93373968607312;284.88927745755 -201.58245356300125,True
500,4,28,DE,298.1271221973184,28963.38645654136,0.0118410410980383,,3030,3030,0,0,100,0,2,-142.92664687573142 467.0649854779617;-50.33068216775918 -434.6337131070976;145.03753176189014 -154.26037587570406;422.26292303358116 218.29695321246726,True
500,4,29,DE,300.8852191762089,28960.62835956246,0.0118410410980383,,3030,3030,0,0,100,0,2,-490.89482253532435 -40.59281128054576;433.42373707852363 -136.53471531124035;188.96369093953084 -427.54495546149974;-131.781515495903 445.11436252500386,True
500,4,30,DE,482.1739109454029,28779.33966779327,0.0118410410980383,,3030,3030,0,0,100,0,2,385.11691583468826 -278.51186199711793;-444.1407653498475 -47.49852906017554;-39.98077142160156 -410.3102243090242;-103.13752683485211 459.3115790386073,True
500,4,1,LXSSA,244.5995956886982,29016.91398304997,0.1442629136145115,,6030,6030,0,0,100,0,2,334.1130066247766 -183.54711417130403;115.89479963559432 -486.1487441681027;-57.19839094440938 486.8111936833098;-126.15063223897435 154.28361507813005,True
500,4,2,LXSSA,319.4539040995223,28942.05967463915,0.1442629136145115,,6030,6030,0,0,100,0,2,212.6280845916027 452.0996950855294;-428.7725330923042 234.32472947457606;5.223835816715205 -499.9602351558186;-449.25337134981953 -197.32434727289385,True
500,4,3,LXSSA,211.8044651825257,29049.70911355614,0.1442629136145115,,6030,6030,0,0,100,0,2,-356.41446356548744 7.6272973631616825;-316.42554726270004 387.1366516270057;376.24531354818 200.63008210928996;198.65204985616904 -319.7658357253254,True
500,4,4,LXSSA,293.8804828767388,28967.63309586193,0.1442629136145115,,6030,6030,0,0,100,0,2,-248.74800431722747 -398.80280755786134;-251.84036258289888 346.9502383491181;478.40987210801643 145.34090029359035;-272.24149699295276 -50.58660367659319,True
500,4,5,LXSSA,111.5947670168935,29149.91881172178,0.1442629136145115,,6030,6030,0,0,100,0,2,-42.44200207919247 -476.02269717476634;-324.7879127134792 380.1479042010994;472.12773117116745 163.38214896099936;194.2933042168207 -142.9671555223303,True
500,4,6,LXSSA,171.6064926323997,29089.90708610627,0.1442629136145115,,6030,6030,0,0,100,0,2,38.250488921841395 -498.4436677216584;-380.84244005526 294.4443103989148;-465.2170317974455 -166.03170330197307;355.6952572703823 291.57949295244816,True
500,4,7,LXSSA,270.0955572475432,28991.41802149113,0.1442629136145115,,6030,6030,0,0,100,0,2,417.71198177691656 -158.26420607512082;105.60484759365136 -488.70564964948346;208.6406927149622 454.36228864787404;-82.11647620418258 143.00177860660497,True
500,4,8,LXSSA,214.725333909104,29046.78824482957,0.1442629136145115,,6030,6030,0,0,100,0,2,-486.52447212346027 95.60893675490195;387.81923879269436 -131.77475508577547;36.26654398708432 -498.68296224287025;-136.5077442475601 480.4941719369667,True
500,4,9,LXSSA,126.2811550780971,29135.23242366057,0.1442629136145115,,6030,6030,0,0,100,0,2,430.6922969206382 -38.314372104048196;217.9210028714993 -434.02233853925657;-453.0551591273315 -45.736052493660445;-47.187258526748685 497.7682408469485,True
500,4,10,LXSSA,110.2881608783718,29151.2254178603,0.1442629136145115,,6030,6030,0,0,100,0,2,-74.95464879793354 493.7469076128668;-62.08984492120555 -481.3359570341191;181.7863668425966 -211.80766037775933;-417.7761371405377 133.9194533942451,True
500,4,11,LXSSA,298.2931616319584,28963.22041710672,0.1442629136145115,,6030,6030,0,0,100,0,2,-225.44259412149165 46.849225248368086;-241.9791105202432 437.5455011009644;-111.76700096617935 -487.3421535151422;136.75894727060242 -213.51866715513938,True
500,4,12,LXSSA,339.5966588675765,28921.91691987109,0.1442629136145115,,6030,6030,0,0,100,0,2,-94.72197738974717 -476.8548632006534;383.789706938554 -287.2513739435496;200.5909930619603 108.41077507862337;175.72539674690768 468.1020232761861,True
500,4,13,LXSSA,239.1764976902159,29022.33708104846,0.1442629136145115,,6030,6030,0,0,100,0,2,-401.3462872709475 263.89265137967107;211.66980675603457 452.98550777906524;-415.82755954303786 -223.6016783348495;438.3127047010489 -216.71309217361554,True
500,4,14,LXSSA,200.1849999393308,29061.32857879934,0.1442629136145115,,6030,6030,0,0,100,0,2,255.27267758967687 -429.087504785662;83.81860563648593 482.24436619927457;284.7724479968135 102.98784021067752;-488.79697909514715 -100.82045269651,True
500,4,15,LXSSA,253.6427112372367,29007.87086750143,0.1442629136145115,,6030,6030,0,0,100,0,2,-78.74571195322889 488.0289595667025;-375.4406356155772 166.15494836237175;-386.8155231631921 -316.81429462309956;391.52826115953155 -115.1439761031072,True
500,4,16,LXSSA,278.5350829854979,28982.97849575317,0.1442629136145115,,6030,6030,0,0,100,0,2,409.5010141873807 98.52412889423631;-447.2396148199954 -132.35711292670703;308.05264747113915 -336.63393056873065;-427.7469710064382 258.9059369873555,True
500,4,17,LXSSA,142.1535289797612,29119.36004975891,0.1442629136145115,,6030,6030,0,0,100,0,2,-232.89218132666713 442.44834381390626;353.5871544462725 -145.72883652853133;-387.3833309028269 51.280551582584685;29.427086016463797 -499.1332133186986,True
500,4,18,LXSSA,312.9551158040922,28948.55846293458,0.1442629136145115,,6030,6030,0,0,100,0,2,-67.72880660470926 494.88862606529466;-485.9622663673074 113.59725001291348;352.7323909889222 115.64777281266241;-180.97201744881454 -422.37956245919264,True
500,4,19,LXSSA,110.5830081579879,29150.93057058068,0.1442629136145115,,6030,6030,0,0,100,0,2,277.53770118381533 -415.89950865471064;-448.71499226014294 -217.564111065327;131.631860312012 446.23998866185804;323.9495804541901 -5.106626576368295,True
500,4,20,LXSSA,271.4617753217353,28990.05180341694,0.1442629136145115,,6030,6030,0,0,100,0,2,258.0262534463334 -153.56308883135992;-72.08501975768894 422.25790768589496;-392.4927282680853 84.39718818859339;-65.72039051420337 -494.5863249173596,True
500,4,21,LXSSA,262.0272366992758,28999.4863420394,0.1442629136145115,,6030,6030,0,0,100,0,2,-201.60092987291793 -457.0112683196755;-211.816856473829 420.8217889291373;66.53356346309548 -165.82243747333334;389.59839297028844 174.41490261664666,True
500,4,22,LXSSA,135.6816713140906,29125.83190742458,0.1442629136145115,,6030,6030,0,0,100,0,2,-303.0858484595557 121.7178645350247;296.491676830508 -224.087788801192;57.468156877550975 495.91493885613016;47.991232847644085 -497.6799771172289,True
500,4,23,LXSSA,264.710586541205,28996.80299219747,0.1442629136145115,,6030,6030,0,0,100,0,2,230.92560245389623 -443.47865957996567;20.804525464484893 499.53093274192264;-454.4267348389605 -208.55775970941863;-108.9489329621516 151.80443484787997,True
500,4,24,LXSSA,280.9920787299052,28980.52150000877,0.1442629136145115,,6030,6030,0,0,100,0,2,-489.45738602632093 94.86699829474038;-122.58687722672482 484.5349128265776;-188.76003719598322 -458.5757132782946;169.82018646629095 -81.95284246933466,True
500,4,25,LXSSA,373.9213907195517,28887.59218801912,0.1442629136145115,,6030,6030,0,0,100,0,2,-483.81698997711555 -125.81314200442249;137.27426637161938 480.78662178965715;-89.51275138447397 -411.48548507874847;-422.42927951470233 267.49476769526865,True
500,4,26,LXSSA,192.4784135692717,29069.0351651694,0.1442629136145115,,6030,6030,0,0,100,0,2,28.059247129818807 -172.1954562912156;-222.210085626236 -447.90733441110046;-72.91103661027549 494.65459426177136;93.3173037686482 170.62512133598153,True
500,4,27,LXSSA,236.5266595674148,29024.98691917126,0.1442629136145115,,6030,6030,0,0,100,0,2,-483.9771418438388 -124.81598371191916;96.30209056757263 -490.19674917170033;81.48819102046335 493.3145550170972;431.16339967488693 105.42267276863454,True
500,4,28,LXSSA,350.3544579190057,28911.15912081966,0.1442629136145115,,6030,6030,0,0,100,0,2,-185.97178659720916 -458.02178019833735;408.48066060676496 -281.8937594308501;219.0608704164178 437.7477493388145;-133.25244267859532 70.96709651005487,True
500,4,29,LXSSA,163.6367725033961,29097.87680623528,0.1442629136145115,,6030,6030,0,0,100,0,2,459.84621542757924 72.30730046749173;187.4706683459024 460.58536654932084;238.88482740159856 -344.31997699589084;-471.78457132522493 74.89003034272449,True
500,4,30,LXSSA,332.5249872955537,28928.98859144312,0.1442629136145115,,6030,6030,0,0,100,0,2,-271.6001566541076 -419.0633143269165;218.00598543225436 86.94895855000087;-251.25424110496596 -82.89829154624937;237.1260088666854 431.56845032025257,True
500,4,1,PSO,206.2308848167122,29055.28269392196,0.0100345062712828,,3030,3030,0,0,100,0,2,-328.0832503981692 357.8443483183368;339.82660072650015 -152.558527176692;383.1301606204146 169.80483903058652;142.6938599616702 -449.2310302367086,True
500,4,2,PSO,247.4803109681852,29014.03326777049,0.0100345062712828,,3030,3030,0,0,100,0,2,-333.9470868325193 -193.40982701321437;491.23727202890416 19.37439051092187;-240.97317514870585 434.3051231431399;184.5824033051914 -375.65455265791445,True
500,4,3,PSO,167.5894275555656,29093.9241511831,0.0100345062712828,,3030,3030,0,0,100,0,2,470.9571259915451 156.34926653022242;113.7853456489261 -456.88378174178126;-270.57874764459206 358.77116631628815;-489.48149698532285 -89.69026101498999,True
500,4,4,PSO,343.9236569038731,28917.5899218348,0.0100345062712828,,3030,3030,0,0,100,0,2,116.3025573568651 -398.2746317331476;-170.4367973949364 461.09174834580494;-15.105436405789538 -41.6897452794157;288.2857187336394 288.0299877849524,True
500,4,5,PSO,250.9053837551437,29010.60819498353,0.0100345062712828,,3030,3030,0,0,100,0,2,392.91473829405146 109.8501859737295;-395.4015012912066 -94.08125577214774;137.9634019819525 -475.2112124915263;-117.34843032213557 479.06916361519967,True
500,4,6,PSO,238.4531887525663,29023.06038998611,0.0100345062712828,,3030,3030,0,0,100,0,2,-133.09840552268406 168.1729214702018;105.76017137831829 -485.5904082804887;119.76075431028778 476.9272344980166;-373.8267685981183 -186.27046908521237,True
500,4,7,PSO,159.2002096538636,29102.31336908481,0.0100345062712828,,3030,3030,0,0,100,0,2,-117.16969945574083 463.761369140411;-392.44473158726265 119.05014166654864;374.40142172906457 -83.75154490612967;188.22257915753696 -457.40230425577647,True
500,4,8,PSO,209.1675999138752,29052.3459788248,0.0100345062712828,,3030,3030,0,0,100,0,2,-437.61997814737276 -18.484651462400194;367.59463071652794 189.80754305504902;-231.4074304062482 -422.2575736567833;-83.61940092473445 492.3345457270791,True
500,4,9,PSO,290.2294827033475,28971.28409603532,0.0100345062712828,,3030,3030,0,0,100,0,2,47.29924848365998 -406.7913580509691;0.7513082785873593 181.95811582836058;217.87355536720423 442.31034083614804;193.04382822560703 -111.20968404316207,True
500,4,10,PSO,193.7352803382237,29067.77829840045,0.0100345062712828,,3030,3030,0,0,100,0,2,-170.6640141210021 -169.0466411932365;2.7402082430044103 497.12979556761275;-112.18522752089604 -483.37153555128344;-239.58431519669202 197.2296041580812,True
500,4,11,PSO,269.8819491060312,28991.63162963264,0.0100345062712828,,3030,3030,0,0,100,0,2,-94.6349433760277 425.65913644325605;180.51980949830443 -459.15113285077325;430.8979418913105 -103.83669275730509;-377.45786166274894 94.74713288984665,True
500,4,12,PSO,246.7581029291578,29014.75547580952,0.0100345062712828,,3030,3030,0,0,100,0,2,9.971342110623581 -171.68894615343748;30.058170255834828 -495.8311561798567;-144.7364740993666 167.15794869043748;54.546867380843636 462.78505293255836,True
500,4,13,PSO,227.5374203293941,29033.97615840928,0.0100345062712828,,3030,3030,0,0,100,0,2,-498.3410214247948 11.135681704431626;491.32189789657167 25.04758517413437;142.6741001058263 -456.81738776140566;-115.32588795030847 485.48689706212014,True
500,4,14,PSO,121.7309864333329,29139.78259230534,0.0100345062712828,,3030,3030,0,0,100,0,2,-21.7400090054541 -422.77199559865375;187.86020420955072 -128.80759362533726;399.6166112111237 180.55611610861968;-318.8911811634442 376.0857690289512,True
500,4,15,PSO,156.92422343219,29104.58935530648,0.0100345062712828,,3030,3030,0,0,100,0,2,-185.74800359986335 -452.57898812019084;-159.98334266818605 -107.8178316216783;-88.23915276927657 207.2206610243327;46.82782979740822 488.50667716820755,True
500,4,16,PSO,264.5188546610843,28996.99472407759,0.0100345062712828,,3030,3030,0,0,100,0,2,-52.03151588308031 480.58672870669864;-345.2874015460463 156.0219795831552;-137.35361310919848 -460.92766711766734;455.3225502695474 -52.91841138065881,True
500,4,17,PSO,238.327933795601,29023.18564494307,0.0100345062712828,,3030,3030,0,0,100,0,2,30.425075196073468 476.77787702443544;-436.38427574136244 -130.56184178463866;40.832919005998036 -488.33856535046164;-205.4590013318566 144.68832312776266,True
500,4,18,PSO,392.6921596001448,28868.82141913853,0.0100345062712828,,3030,3030,0,0,100,0,2,-400.4654541145151 208.1567127234933;275.956439721009 405.96499150639494;256.34578349624985 17.51746454878824;-81.53060203055793 -413.81718296587,True
500,4,19,PSO,289.9181562166377,28971.59542252204,0.0100345062712828,,3030,3030,0,0,100,0,2,51.37349329548948 -478.3993849148364;-464.33487543523654 96.87022611698123;349.45613874413004 99.21880004803337;174.94587696664695 462.6499590835778,True
500,4,20,PSO,284.3974160430589,28977.11616269561,0.0100345062712828,,3030,3030,0,0,100,0,2,68.16699657944926 489.5793551485377;332.11780728241354 -341.1983480417261;-450.8141477224754 -215.49797015638688;-190.1742088856242 179.38428806578625,True
500,4,21,PSO,250.6305326874826,29010.88304605119,0.0100345062712828,,3030,3030,0,0,100,0,2,60.092956430453285 147.44670244632243;2.4022039426984136 497.07253495828235;71.59444478479408 -475.52026118177065;213.16845328665053 -179.2795939512807,True
500,4,22,PSO,162.5278767278105,29098.98570201086,0.0100345062712828,,3030,3030,0,0,100,0,2,-463.74153876039065 -93.10539897960501;-321.9439023533468 367.24613615211473;454.6721374416626 158.52806277468795;-146.64817313846635 -445.0545378863549,True
500,4,23,PSO,265.2669257995112,28996.24665293916,0.0100345062712828,,3030,3030,0,0,100,0,2,449.2920173304051 193.03551472810923;-491.14089223869144 -53.96498558616484;52.32140080565766 -484.94465172586956;-189.15051058741588 422.12732646144593,True
500,4,24,PSO,246.2269520651971,29015.28662667347,0.0100345062712828,,3030,3030,0,0,100,0,2,-370.6968471443306 98.55508876086033;-66.98383475920964 435.3801237319357;-390.9175873832803 -236.92932636459966;439.496024788586 -233.11667039058037,True
500,4,25,PSO,198.3052150229087,29063.20836371576,0.0100345062712828,,3030,3030,0,0,100,0,2,201.02743043778705 -203.72387087313882;29.38730129900472 154.59133939289143;-91.74629263840555 486.8627606615402;-21.794555721093683 -460.6230979768249,True
500,4,26,PSO,147.2194262665616,29114.29415247211,0.0100345062712828,,3030,3030,0,0,100,0,2,230.68438482597512 376.79705643118047;369.664979802487 -33.865381260584364;27.48462606761437 -491.1535522475663;-460.2879411133651 192.17231594473066,True
500,4,27,PSO,299.7541747641626,28961.75940397451,0.0100345062712828,,3030,3030,0,0,100,0,2,433.4425834369466 -237.3134167570518;-210.04576877608883 -437.7513399667504;-357.77457703656415 -22.962022023359292;29.729067173898418 428.442224837764,True
500,4,28,PSO,236.3451524498924,29025.16842628878,0.0100345062712828,,3030,3030,0,0,100,0,2,123.67841420640394 424.39056959725644;319.89539752004055 49.81373786145227;-458.24408473785 -153.85874691925162;163.4499551932586 -424.5935562091576,True
500,4,29,PSO,290.0267827593707,28971.4867959793,0.0100345062712828,,3030,3030,0,0,100,0,2,434.30082936373833 215.56272687142754;-170.1715520158142 445.88051626436805;127.81289231100726 -111.06446612658077;-137.1056914305382 -413.5999330010842,True
500,4,30,PSO,244.8145237227691,29016.6990550159,0.0100345062712828,,3030,3030,0,0,100,0,2,-76.76390403640067 486.05763497250575;169.27662527256007 -469.91347291802447;-391.93841592773293 -65.6347746489662;458.7886524598264 164.09373405859262,True
500,4,1,SSA,244.6395760067135,29016.87400273196,0.0356430893143018,,3030,3030,0,0,100,0,2,49.22323547576078 -491.72144217676015;465.9653834075382 181.3180120924416;-211.83379960246847 0.521196360770562;-125.30968474350296 472.83399787218815,True
500,4,2,SSA,202.0806597982919,29059.43291894038,0.0356430893143018,,3030,3030,0,0,100,0,2,-361.15492653257706 345.78476476869827;329.31014025953135 -376.23769924802525;474.1630607446837 125.39577658739707;-471.3620825288055 -112.0482119934312,True
500,4,3,SSA,386.9094144108567,28874.60416432781,0.0356430893143018,,3030,3030,0,0,100,0,2,-57.875762417263275 -104.33067034692876;67.71657692981877 489.2941881196931;-370.5631895353421 46.063144346902774;-183.86547039657913 -439.9526400165577,True
500,4,4,SSA,175.9712594343473,29085.54231930432,0.0356430893143018,,3030,3030,0,0,100,0,2,-3.214961124782163 -187.0715124480185;-195.18930194615191 -460.3272046434905;19.915646870859025 479.29324845087785;-136.51156732488016 162.11734159320358,True
500,4,5,SSA,333.2948196133257,28928.21875912534,0.0356430893143018,,3030,3030,0,0,100,0,2,-183.24798691469672 465.06747299325906;314.9445806610479 -154.9705099985234;-30.538954972402422 132.7019413869996;150.50008483484126 -476.25876868143547,True
500,4,6,SSA,227.9012119512517,29033.61236678742,0.0356430893143018,,3030,3030,0,0,100,0,2,109.015881170924 -133.2787167886659;414.8730918294361 191.59361324908824;-93.3182624297129 491.21451004360785;-76.75464450557729 -493.3567028820901,True
500,4,7,SSA,277.5643774380624,28983.94920130061,0.0356430893143018,,3030,3030,0,0,100,0,2,-161.8051528251535 -202.25196914478963;173.801687409091 -468.82079762910274;-95.87879063977293 126.45926370342322;174.01003804148823 445.5154918080897,True
500,4,8,SSA,323.5580775796807,28937.95550115899,0.0356430893143018,,3030,3030,0,0,100,0,2,-427.6673515593826 245.02679259489665;141.25236768051775 -102.96997251783507;190.03914845352242 443.775708264113;4.222244970381023 -484.79145548207146,True
500,4,9,SSA,363.1613159008084,28898.35226283786,0.0356430893143018,,3030,3030,0,0,100,0,2,8.252277430858486 -499.92721625139177;-235.55060039914522 126.66668101512643;295.13428793321134 -192.02626229568838;260.8486563380738 426.5652791871391,True
500,4,10,SSA,252.1492017713317,29009.36437696734,0.0356430893143018,,3030,3030,0,0,100,0,2,6.73207168246433 499.9546697398002;495.40133724851745 0.3963624563462611;-367.3539856764056 9.261396525367239;134.6771702485781 -456.187305337726,True
500,4,11,SSA,341.8671686772686,28919.6464100614,0.0356430893143018,,3030,3030,0,0,100,0,2,-279.689234837081 414.4558089145503;378.27139856455574 326.97184951797533;-6.584705920550283 -73.41825636788442;173.91460474421535 -423.2094959641151,True
500,4,12,SSA,297.8787995920175,28963.63477914665,0.0356430893143018,,3030,3030,0,0,100,0,2,-186.40595821882442 -463.9532252714184;314.73448748174775 385.40991540395925;304.4824070225691 -117.28496676727069;-465.7963924128152 181.5785789698719,True
500,4,13,SSA,299.9477279508246,28961.56585078785,0.0356430893143018,,3030,3030,0,0,100,0,2,-256.91093478369015 428.8355759158249;-431.8631388059806 -225.81107992177132;-314.19565336248985 93.89660706168057;168.3294602653242 -470.8132855469003,True
500,4,14,SSA,269.7741323778428,28991.73944636083,0.0356430893143018,,3030,3030,0,0,100,0,2,-193.4577114016277 156.16777196301624;85.25636575933477 461.66565376896773;314.34369256569875 -388.8290540385681;-458.5330762650503 -169.2825065068744,True
500,4,15,SSA,285.3006275682055,28976.21295117046,0.0356430893143018,,3030,3030,0,0,100,0,2,380.25359535678865 190.28175939558687;-321.7236074521025 376.48421154135474;-452.64674812159546 -144.39876793168293;12.600668529105084 -499.8328347740341,True
500,4,16,SSA,276.2887623246825,28985.22481641399,0.0356430893143018,,3030,3030,0,0,100,0,2,-285.1733873171938 90.25683975638209;-21.001893242272732 457.5985992974067;-260.78466326996994 -426.60444197268555;486.36851703188626 -115.95537877870626,True
500,4,17,SSA,466.3493070504483,28795.16427168822,0.0356430893143018,,3030,3030,0,0,100,0,2,260.65008698074695 -426.51594268120925;-344.6766151971298 -234.77910435185194;-363.8164360648325 342.98335674311346;-21.95066362514722 105.15294628434405,True
500,4,18,SSA,277.0816672421788,28984.43191149649,0.0356430893143018,,3030,3030,0,0,100,0,2,-174.55231577009894 101.64493940888426;-181.15929704592358 -466.0263593628401;62.708019078528245 465.642218283968;448.59384658087646 -105.05655446155883,True
500,4,19,SSA,331.401435250642,28930.11214348803,0.0356430893143018,,3030,3030,0,0,100,0,2,-74.45244982513303 164.95389867222826;80.93102647824588 480.17172566663277;466.50867270052487 -179.9155845851076;-152.06179215442975 -361.19982053690234,True
500,4,20,SSA,377.7854764082331,28883.72810233044,0.0356430893143018,,3030,3030,0,0,100,0,2,246.91133629276797 -126.00915877911807;-351.43778236849386 -355.65632799940806;-100.23729048484451 487.84592384664654;-343.6480151824596 217.09781935002684,True
500,4,21,SSA,195.8718800764327,29065.64169866224,0.0356430893143018,,3030,3030,0,0,100,0,2,-281.92703374408705 -74.21619934977964;461.88547683993016 -77.27601365661768;-203.57041315750337 -456.67817421718706;-110.98881601097033 319.0795427277618,True
500,4,22,SSA,166.7203371653377,29094.79324157333,0.0356430893143018,,3030,3030,0,0,100,0,2,182.0616820605513 -465.6753609719596;-436.85545961166355 -27.99861024069371;478.7565461437994 -15.302689421411523;-258.5135427200872 416.276340790564,True
500,4,23,SSA,376.7960786105432,28884.71750012813,0.0356430893143018,,3030,3030,0,0,100,0,2,182.3138936826598 -465.5766547233661;288.80173767958007 368.12007817274093;266.39649890990614 60.08464095166042;-210.63963799255077 -224.16666290608555,True
500,4,24,SSA,262.7770611707674,28998.7365175679,0.0356430893143018,,3030,3030,0,0,100,0,2,38.63655888032725 -498.4995858537358;-477.61042261385063 -147.7866246739423;22.348120376861583 491.17441489666936;489.9264296252996 93.4355351812393,True
500,4,25,SSA,256.6757297838922,29004.83784895478,0.0356430893143018,,3030,3030,0,0,100,0,2,-137.5762785949189 479.16035739989877;-107.40029319802552 -416.06406664146414;482.21168537089125 -132.17138525974383;-326.47321715436993 78.08282768405927,True
500,4,26,SSA,243.9240344197715,29017.5895443189,0.0356430893143018,,3030,3030,0,0,100,0,2,-463.2698433094741 -188.09846828009475;9.326947758513374 402.6902805208231;20.562057084309288 -499.49603202853103;-231.9197821743926 129.21911088305322,True
500,4,27,SSA,267.9944338433997,28993.51914489527,0.0356430893143018,,3030,3030,0,0,100,0,2,448.49790732034523 -133.2209274645446;112.17298378860244 480.7347667340204;109.25194481382457 -487.91803659899944;-206.31768233829666 65.19466436650568,True
500,4,28,SSA,357.330781767123,28904.18279697155,0.0356430893143018,,3030,3030,0,0,100,0,2,496.9384191763526 -55.245964961444976;246.7401169574485 433.63177817599615;-389.0480311425854 -281.51459069594887;-101.10439602593013 71.16988789004684,True
500,4,29,SSA,260.1759539292871,29001.33762480938,0.0356430893143018,,3030,3030,0,0,100,0,2,67.12866879515325 495.3584918921261;-1.7426494641095331 141.70655881411238;255.58049182551156 -429.7424300074035;-375.1790635644316 -250.4793728094565,True
500,4,30,SSA,296.3222576275621,28965.19132111111,0.0356430893143018,,3030,3030,0,0,100,0,2,257.20211035154443 428.77384509782064;-412.8250327383287 206.18759278276286;330.912163765015 5.903620688802069;190.17383787626196 -460.80055659349716,True
750,8,1,DE,2587.785880213945,55935.2412772634,0.0125039336582024,,3030,3030,0,0,100,0,2,-679.0373657569628 253.00487709660854;-540.4658566678992 -61.657513724016255;-275.9217191248025 -381.9361873139907;196.77885125993237 -721.009028005531;424.29425169548415 92.07253538558285;-59.00393043741394 388.9336228253692;507.9872070889521 -487.0174491237023;352.3250635956414 529.452296881612,True
750,8,2,DE,2300.509189666649,56222.51796781069,0.0125039336582024,,3030,3030,0,0,100,0,2,-337.88265007285 -569.5442064851375;-178.2901711621829 -49.997522534472694;626.1452868099792 332.126096465098;429.8589636667469 -357.50119839416084;384.57556357967815 -3.7292795490789103;-441.81105187761955 547.1485147233614;-710.0999995970877 -124.03915111357716;260.64565395178425 492.9099068116209,True
750,8,3,DE,2703.620852743341,55819.406304734,0.0125039336582024,,3030,3030,0,0,100,0,2,162.5097680385505 -682.980603027962;-378.7470622496783 115.75498043885551;61.82019247020324 641.4422746374559;-336.71518519510454 560.9020007615795;595.8837090188717 293.46165572754296;-464.72180621478725 -330.97220125401316;-4.199743151526945 -162.61001675427556;-241.4322594278681 -573.2022330583443,True
750,8,4,DE,3238.419922387832,55284.60723508951,0.0125039336582024,,3030,3030,0,0,100,0,2,185.05841067095764 -81.50305663074084;-174.50323262321467 624.4541705925449;-575.2819718206214 -387.37354830444235;-218.7642811746012 -523.1894331240431;-377.50831879198427 -116.56940685787191;-489.146182395152 519.8506069054935;510.2737912573781 177.63330479660698;192.00742380022945 486.38797291898834,True
750,8,5,DE,3138.547488348129,55384.47966912921,0.0125039336582024,,3030,3030,0,0,100,0,2,214.65671651821026 638.4695160430392;290.23890100562386 -447.6884156648821;365.6434622029194 291.4556073135966;-231.82741277964533 -609.6535791756244;-216.59100748599104 452.4001354207743;613.2486587438875 -86.60309391281169;-334.1570543837402 -243.05145463272217;7.329836474977014 233.39278292328277,True
750,8,6,DE,3247.552383461043,55275.4747740163,0.0125039336582024,,3030,3030,0,0,100,0,2,-678.0538085219837 -120.66738687505705;73.71708798293434 -583.4159746638395;450.3928476848189 -376.1820944544055;-317.4052401705303 -325.81862716242597;-112.27294149339804 599.0307657308167;188.27081432691577 423.58009179509247;398.3454414236087 86.51161793367632;-413.76783623861695 366.5811453749351,True
750,8,7,DE,2679.136616036405,55843.89054144094,0.0125039336582024,,3030,3030,0,0,100,0,2,-281.653149860691 -215.92701099354795;-60.10759074691384 692.1641973004666;488.1024232864712 -470.25064162520266;-326.53515936352136 377.5117422781609;-610.159740273643 105.58731339230272;26.41056959390417 -313.94683736532545;691.0932785530258 83.70479161837918;241.35734640515136 480.20483045576043,True
750,8,8,DE,3301.516781270759,55221.51037620658,0.0125039336582024,,3030,3030,0,0,100,0,2,614.1163316372708 -11.698538599966795;-394.0834399965703 78.33482105261048;334.99966051737624 -263.23787258988193;70.76486282601445 -502.19087861663;-167.48957233533073 -205.9141151406711;102.5631591613288 643.2991412159487;201.7733278497077 126.64163072805852;-183.81241162759324 502.7097358703206,True
