Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
crowded,SSA,6030,6030,4D,1,500,10,2,130455.29094974876,140457.3736973483,10002.082747599532,False,299.36962616030013,2.69507941400002,112.2180 39.7150;-159.4994 184.7451;-185.0862 -122.1897;53.8145 -316.6192;381.3707 -152.6045;-454.7988 233.9429;-133.5759 491.6480;-243.9039 -424.5214;-494.8614 -71.4977;396.7387 157.6749
crowded,SSA,6030,6030,4D,1,500,10,3,133867.22313882282,140457.3736973483,6590.150558525464,False,305.98730048550823,2.4797823549999976,335.7941 370.5056;-312.7589 385.4409;166.5320 115.5966;-218.4677 -425.1804;-138.2861 71.4380;-386.6453 -112.5175;130.2945 -190.2639;32.7110 425.5940;487.4815 -103.5573;81.9761 -494.4457
crowded,SSA,6030,6030,4D,1,500,10,4,129378.53948316949,140457.3736973483,11078.834214178802,True,308.60228445782263,2.5443363660001523,-49.8239 497.4965;-341.4671 359.4988;213.1225 321.6624;-118.4117 100.5388;38.1057 -227.7388;293.2455 -7.9666;-476.8872 82.1961;-192.7113 -448.1105;-428.6900 -247.3111;355.4407 -344.0915
crowded,SSA,6030,6030,4D,1,500,10,5,136463.74388819476,140457.3736973483,3993.629809153528,True,312.1657661395868,2.771198469999945,-459.1167 -23.9466;97.3117 198.4717;210.9023 -129.1255;-7.2758 499.9470;-286.7238 -402.0914;498.0758 8.2183;-358.5447 343.9653;-101.4804 -47.4240;395.3460 302.9963;62.1587 -403.8418
crowded,SSA,6030,6030,4D,1,500,10,6,132212.7729855952,140457.3736973483,8244.600711753097,True,308.0071636722398,2.5727077100000315,111.8590 -283.9416;422.7135 -256.6184;-414.3756 197.8946;-107.1265 254.2408;360.0659 344.2944;-153.9210 -52.8383;-158.6154 -443.2107;88.6986 491.9821;469.0820 55.9062;-485.2245 -105.9016
crowded,SSA,6030,6030,4D,1,500,10,7,134294.69021430737,140457.3736973483,6162.683483040921,True,311.28531775541614,2.7248602909999136,-418.5731 228.8727;-6.2930 183.9011;163.0232 -89.3419;-138.8332 -480.3387;-479.1532 -111.2126;485.6558 -117.4591;187.9578 -423.5536;318.9672 315.8000;-108.7724 477.8339;-159.4289 -123.1666
crowded,SSA,6030,6030,4D,1,500,10,8,130287.25503631472,140457.3736973483,10170.118661033572,True,308.20938745817745,2.74422591199982,-187.1737 435.3731;-139.6339 -479.8336;161.1106 471.5917;18.3358 181.1600;467.3063 55.7496;196.3588 -458.0971;144.3981 -123.6467;431.3555 -252.7803;-160.2342 -76.8259;-417.1837 -253.5428
crowded,SSA,6030,6030,4D,1,500,10,9,134674.968244701,140457.3736973483,5782.4054526472755,True,308.73608557649834,2.719256666000092,-316.9710 384.3206;400.2749 297.6293;-36.7012 -477.2166;-134.7393 25.5808;-478.7283 113.3764;479.5460 -104.9744;133.3938 478.1306;-336.8904 -353.7260;269.8820 -416.9296;166.7763 -125.9190
crowded,SSA,6030,6030,4D,1,500,10,10,135197.84304473153,140457.3736973483,5259.530652616755,True,308.4675828934376,2.615873974999886,94.3425 -459.2473;494.4718 -4.0025;203.0291 -148.8972;-264.4943 424.3138;-408.1686 -142.5763;-59.6067 71.3773;-234.1471 -397.2698;88.9147 399.1374;-464.8746 175.9098;388.7858 292.0934
crowded,SSA,6030,6030,4D,1,500,10,11,134855.55705853592,140457.3736973483,5601.8166388123645,True,310.4818450899323,2.691114222000124,-376.0338 -329.5428;214.9126 -363.1789;-191.9036 322.7732;328.4201 144.4440;-476.1569 148.8180;-227.4897 -55.9369;466.2186 -180.6503;150.6151 410.8363;-93.5403 -467.8896;82.7371 -68.5197
crowded,SSA,6030,6030,4D,1,500,10,12,135989.62132194874,140457.3736973483,4467.752375399548,True,308.5948911900455,2.6407519300000786,12.8941 -275.8509;326.3104 -218.0865;-487.0390 -81.1908;143.7537 96.2204;466.4021 68.6092;-292.6176 405.4318;14.1883 482.0760;-194.8585 34.8851;-290.4895 -378.6550;309.5421 392.6506
crowded,SSA,6030,6030,4D,1,500,10,13,129952.79746253497,140457.3736973483,10504.576234813314,False,305.22947332789226,2.6856515709998803,-498.5402 42.0599;-210.0605 -430.8917;-318.9684 292.3331;-207.0321 -48.4279;422.0800 261.7266;337.7399 -56.1142;19.0856 160.7008;131.2385 479.3496;282.3166 -412.7434;62.9794 -196.5227
crowded,SSA,6030,6030,4D,1,500,10,14,133433.2198431995,140457.3736973483,7024.153854148783,True,308.1128178850204,2.5603004450001663,493.8357 -26.4115;283.3453 -268.5418;302.5647 382.4239;-388.0145 315.3253;-455.0313 -180.7796;-36.0250 470.1419;-41.6765 -161.7615;-142.0099 129.5575;31.7157 -484.1993;197.8073 79.7094
crowded,SSA,6030,6030,4D,1,500,10,15,135607.39210882565,140457.3736973483,4849.981588522642,True,308.9839252611408,2.664081704000182,-333.7630 -335.6165;-186.0823 -34.6447;-498.9054 27.8550;281.9629 -410.5905;483.8685 -61.4057;-222.5178 342.4532;142.5520 -75.0980;343.6008 226.4991;46.6243 494.2215;-41.3251 -478.9392
crowded,SSA,6030,6030,4D,1,500,10,16,135577.08294882605,140457.3736973483,4880.290748522239,True,308.69826830460846,2.6285633659999803,265.8174 423.4868;-373.6905 318.4004;212.0176 -451.0781;-100.9311 -388.8879;342.3938 -171.2627;-479.1700 24.1741;-398.0685 -296.9782;454.9199 171.4204;-45.6706 315.7848;57.9300 16.7257
crowded,SSA,6030,6030,4D,1,500,10,17,134953.19666022022,140457.3736973483,5504.177037128073,True,313.8428233789058,2.687997016000054,128.9339 467.8627;-433.6992 -206.3686;-203.3980 -454.9468;-85.1248 -146.6622;336.6281 -186.1738;135.6447 -478.0300;-206.8657 384.6394;-330.9041 90.1622;482.9300 129.4180;158.2438 73.1168
crowded,SSA,6030,6030,4D,1,500,10,18,132608.65900412455,140457.3736973483,7848.714693223737,True,310.1004904459341,2.659183062000011,182.0954 21.0619;-56.3658 496.7436;-445.3003 -62.5928;213.0322 -421.9245;-374.4065 331.3884;424.4806 233.4330;485.3537 -115.8200;-338.7214 -361.9713;-56.1447 -212.7708;-80.0175 187.5464
crowded,SSA,6030,6030,4D,1,500,10,19,133616.47741347653,140457.3736973483,6840.896283871756,True,316.82402523423764,2.6277098589998786,-141.6619 -101.3211;80.7880 -429.6043;-441.0209 175.7098;430.1691 -127.4152;103.9436 484.3431;401.6166 231.1230;-261.0877 -426.0669;-235.5028 418.6861;121.5328 76.9898;-462.0605 -140.4148
