Experiment,Algorithm,Budget,Calls,Spacing,Dataset,Radius,Turbines,Seed,Objective,Ideal,WakeLoss,Feasible,MinSpacing,Seconds,Coordinates
spacing,SSA,6030,6030,5D,1,500,4,13,56093.50350552096,56182.949478939314,89.4459734183547,True,545.6810568170016,1.8061295990000872,451.0356 215.7935;-229.3512 365.7018;-407.0505 -290.3615;138.4799 -277.5400
spacing,SSA,6030,6030,5D,1,500,4,14,56061.63096246133,56182.949478939314,121.31851647798612,True,440.314123116436,1.7713552019999952,305.7915 171.5343;433.0126 -250.0002;10.4329 499.8911;-481.7423 -33.0164
spacing,SSA,6030,6030,5D,1,500,4,15,56083.15565202888,56182.949478939314,99.79382691043429,True,516.3912658272772,1.84095227600028,172.3283 -464.6601;-365.2215 -341.4868;451.7648 214.2628;-49.5118 338.2860
spacing,SSA,6030,6030,5D,1,500,4,16,56126.17547434354,56182.949478939314,56.774004595776205,True,504.25301767189546,1.8220062759996836,75.5010 -472.1060;-394.7416 -289.9170;-189.5898 456.5076;310.5071 391.8995
spacing,SSA,6030,6030,5D,1,500,4,17,56107.16048110858,56182.949478939314,75.78899783073575,True,452.10179148411885,1.8111330470001121,33.2162 -386.0694;-407.9829 -287.3809;-203.6173 456.6536;344.2836 362.5862
spacing,SSA,6030,6030,5D,1,500,4,18,56066.619631646565,56182.949478939314,116.32984729274904,True,475.74217198082147,1.8256021789998158,203.6883 142.4496;364.0712 -342.7129;-460.1993 195.4904;-104.8128 -423.2018
spacing,SSA,6030,6030,5D,1,500,4,19,56100.56738029592,56182.949478939314,82.38209864339296,True,511.3912561121251,1.7034844619997784,-260.3798 391.3321;55.8747 -336.7920;407.7279 274.8854;-444.1592 -229.6138
spacing,SSA,6030,6030,5D,1,500,4,20,56081.58913498978,56182.949478939314,101.36034394953458,True,628.2749831011929,1.889782118000312,387.9962 315.3708;-479.8101 -140.6493;-238.5164 439.4427;183.7114 -311.1332
spacing,SSA,6030,6030,5D,1,500,4,21,56087.49625248778,56182.949478939314,95.45322645153647,True,460.0313763894656,1.8234035370001038,37.5457 355.9161;453.5553 -205.2165;-415.7884 277.7048;-183.6046 -465.0692
spacing,SSA,6030,6030,5D,1,500,4,22,56089.82935743515,56182.949478939314,93.12012150416558,True,498.63097184872777,1.8338074899997991,445.3126 143.2744;-380.8841 -88.0588;-229.2477 386.9563;231.6693 -440.7516
spacing,SSA,6030,6030,5D,1,500,4,23,56101.9317758176,56182.949478939314,81.0177031217172,True,613.6809444407654,1.8146037980000074,77.7013 493.9256;488.5679 -73.8070;-186.2058 -464.0338;-459.4718 197.1945
